pID,condition,task,interaction,trial,attempt,dataset,category,videos,selectedVideos,correctVideos,difference1,difference2,loadTime,elapsedTime,totalCorrect,falseNegatives,falsePositives,incompleteTrial
22,1,3,overlays,0,2,baseball,oakland_coliseum,paul_blackburn;austin_pruitt;mason_miller;domingo_acevedo;adrian_martinez;luis_medina;frankie_montas;dany_jimenez;joe_boyle;,austin_pruitt;adrian_martinez;,austin_pruitt;adrian_martinez;,0.020350184274349942,0.02044137960119129,52497,89777,2,0,0,false
22,1,3,overlays,1,1,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,corbin_burnes;spenser_watkins;,corbin_burnes;jon_gray;,0.006735725647619532,0.08544969280225644,49070,58296,1,1,1,false
22,1,3,overlays,1,2,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,corbin_burnes;cristian_javier;,corbin_burnes;jon_gray;,0.006735725647619532,0.07681106691096018,49070,68808,1,1,1,false
22,1,3,overlays,1,3,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,corbin_burnes;jordan_lyles;,corbin_burnes;jon_gray;,0.006735725647619532,0.058154707462079076,49070,72544,1,1,1,false
22,1,3,overlays,1,4,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,corbin_burnes;jon_gray;,corbin_burnes;jon_gray;,0.006735725647619532,0.011994165248152926,49070,87048,2,0,0,false
22,1,3,overlays,2,1,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;drew_rasmussen;,trevor_richards;dakota_hudson;,0.010499999999999954,0.06119493443088247,46536,50233,1,1,1,false
22,1,3,overlays,2,2,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;trevor_richards;,trevor_richards;dakota_hudson;,0.010499999999999954,0.016224980739588012,46536,74216,2,0,0,false
22,1,3,shadowMarkers,0,1,baseball,oakland_coliseum,paul_blackburn;austin_adams;adrian_martinez;dany_jimenez;zach_jackson;mason_miller;austin_pruitt;frankie_montas;luis_medina;,zach_jackson;frankie_montas;,adrian_martinez;austin_pruitt;,0.07546548880117328,0.08852259598543193,54573,36615,0,2,2,false
22,1,3,shadowMarkers,0,2,baseball,oakland_coliseum,paul_blackburn;austin_adams;adrian_martinez;dany_jimenez;zach_jackson;mason_miller;austin_pruitt;frankie_montas;luis_medina;,mason_miller;dany_jimenez;,adrian_martinez;austin_pruitt;,0.13433167906342866,0.17470732669238573,54573,42752,0,2,2,false
22,1,3,shadowMarkers,0,3,baseball,oakland_coliseum,paul_blackburn;austin_adams;adrian_martinez;dany_jimenez;zach_jackson;mason_miller;austin_pruitt;frankie_montas;luis_medina;,adrian_martinez;austin_pruitt;,adrian_martinez;austin_pruitt;,0.02044137960119129,0.020350184274349942,54573,102519,2,0,0,false
22,1,3,shadowMarkers,1,1,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,adrian_sampson;adbert_alzolay;,adbert_alzolay;daniel_palencia;,0.06216630920361929,0.011067971810589284,46101,46704,1,1,1,false
22,1,3,shadowMarkers,1,2,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,adbert_alzolay;daniel_palencia;,adbert_alzolay;daniel_palencia;,0.011067971810589284,0.01309083648969768,46101,59184,2,0,0,false
22,1,3,shadowMarkers,2,1,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,tommy_kahnle;luke_weaver;,tommy_kahnle;michael_king;,0.0029832867780352546,0.05344249245684558,43598,53199,1,1,1,false
22,1,3,shadowMarkers,2,2,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,tommy_kahnle;michael_king;,tommy_kahnle;michael_king;,0.0029832867780352546,0.018928285712129383,43598,58127,2,0,0,false
24,4,3,overlays,0,1,baseball,oakland_coliseum,paul_blackburn;austin_pruitt;mason_miller;joe_boyle;adrian_martinez;ross_stripling;frankie_montas;jason_heyward;austin_adams;,mason_miller;frankie_montas;,austin_pruitt;adrian_martinez;,0.13433167906342866,0.08852259598543193,32123,198892,0,2,2,true
24,4,3,overlays,1,1,baseball,busch_stadium,adam_wainwright;andre_pallante;jamerson_taillon;paul_skenes;drew_verhagen;zack_wheeler;jake_woodford;bryce_elder;kevin_gausman;,jake_woodford;jamerson_taillon;,drew_verhagen;bryce_elder;,0.10834615821523157,0.09709551997903923,31559,152483,0,2,2,false
24,4,3,overlays,1,2,baseball,busch_stadium,adam_wainwright;andre_pallante;jamerson_taillon;paul_skenes;drew_verhagen;zack_wheeler;jake_woodford;bryce_elder;kevin_gausman;,jake_woodford;bryce_elder;,drew_verhagen;bryce_elder;,0.10834615821523157,0.015657905351610702,31559,174324,1,1,1,false
24,4,3,overlays,1,3,baseball,busch_stadium,adam_wainwright;andre_pallante;jamerson_taillon;paul_skenes;drew_verhagen;zack_wheeler;jake_woodford;bryce_elder;kevin_gausman;,bryce_elder;jamerson_taillon;,drew_verhagen;bryce_elder;,0.015657905351610702,0.09709551997903923,31559,187429,1,1,1,true
24,4,3,overlays,2,1,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,daniel_hudson;noah_syndergaard;,freddie_freeman;patrick_bailey;,0.05974629695638052,0.05389062998332822,33040,43564,0,2,2,false
24,4,3,overlays,2,2,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,noah_syndergaard;bobby_miller;,freddie_freeman;patrick_bailey;,0.05389062998332822,0.05389248556153251,33040,50769,0,2,2,false
24,4,3,overlays,2,3,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,noah_syndergaard;patrick_bailey;,freddie_freeman;patrick_bailey;,0.05389062998332822,0.016815469068687947,33040,108087,1,1,1,false
24,4,3,overlays,2,4,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,noah_syndergaard;patrick_bailey;,freddie_freeman;patrick_bailey;,0.05389062998332822,0.016815469068687947,33040,116080,1,1,1,false
24,4,3,overlays,2,5,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,noah_syndergaard;patrick_bailey;,freddie_freeman;patrick_bailey;,0.05389062998332822,0.016815469068687947,33040,137647,1,1,1,false
24,4,3,overlays,2,6,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,patrick_bailey;zac_gallen;,freddie_freeman;patrick_bailey;,0.016815469068687947,0.06558239092927304,33040,183094,1,1,1,true
24,4,3,shadowMarkers,0,1,baseball,oakland_coliseum,paul_blackburn;ross_stripling;adrian_martinez;domingo_acevedo;mason_miller;jason_heyward;austin_pruitt;dany_jimenez;james_kaprielian;,mason_miller;domingo_acevedo;,adrian_martinez;austin_pruitt;,0.13433167906342866,0.1113404239259039,39048,219492,0,2,2,true
24,4,3,shadowMarkers,1,1,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,corbin_burnes;jordan_lyles;,corbin_burnes;jon_gray;,0.006735725647619532,0.058154707462079076,33134,72027,1,1,1,false
24,4,3,shadowMarkers,1,2,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,corbin_burnes;jon_gray;,corbin_burnes;jon_gray;,0.006735725647619532,0.011994165248152926,33134,98072,2,0,0,false
24,4,3,shadowMarkers,2,1,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;erik_swanson;,trevor_richards;dakota_hudson;,0.010499999999999954,0.07149965034879542,32375,49741,1,1,1,false
24,4,3,shadowMarkers,2,2,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;tanner_bibee;,trevor_richards;dakota_hudson;,0.010499999999999954,0.09022483028523802,32375,58682,1,1,1,false
24,4,3,shadowMarkers,2,3,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;yimi_garcia;,trevor_richards;dakota_hudson;,0.010499999999999954,0.05377824839096196,32375,77355,1,1,1,false
24,4,3,shadowMarkers,2,4,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;kevin_gausman;,trevor_richards;dakota_hudson;,0.010499999999999954,0.06207898195041539,32375,82226,1,1,1,false
24,4,3,shadowMarkers,2,5,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;kevin_gausman;,trevor_richards;dakota_hudson;,0.010499999999999954,0.06207898195041539,32375,95265,1,1,1,false
24,4,3,shadowMarkers,2,6,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;yimi_garcia;,trevor_richards;dakota_hudson;,0.010499999999999954,0.05377824839096196,32375,100000,1,1,1,false
24,4,3,shadowMarkers,2,7,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;tanner_bibee;,trevor_richards;dakota_hudson;,0.010499999999999954,0.09022483028523802,32375,105902,1,1,1,false
24,4,3,shadowMarkers,2,8,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;drew_rasmussen;,trevor_richards;dakota_hudson;,0.010499999999999954,0.06119493443088247,32375,122483,1,1,1,false
24,4,3,shadowMarkers,2,9,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;tanner_bibee;,trevor_richards;dakota_hudson;,0.010499999999999954,0.09022483028523802,32375,126697,1,1,1,false
24,4,3,shadowMarkers,2,10,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,dakota_hudson;trevor_richards;,trevor_richards;dakota_hudson;,0.010499999999999954,0.016224980739588012,32375,134008,2,0,0,false
24,4,3,smallMultiples,0,1,baseball,oakland_coliseum,paul_blackburn;james_kaprielian;mason_miller;joe_boyle;ross_stripling;austin_adams;adrian_martinez;jason_heyward;austin_pruitt;,joe_boyle;mason_miller;,adrian_martinez;austin_pruitt;,0.09100137361600656,0.13433167906342866,31022,76151,0,2,2,false
24,4,3,smallMultiples,0,2,baseball,oakland_coliseum,paul_blackburn;james_kaprielian;mason_miller;joe_boyle;ross_stripling;austin_adams;adrian_martinez;jason_heyward;austin_pruitt;,mason_miller;ross_stripling;,adrian_martinez;austin_pruitt;,0.13433167906342866,0.07097168449459261,31022,136764,0,2,2,false
24,4,3,smallMultiples,0,3,baseball,oakland_coliseum,paul_blackburn;james_kaprielian;mason_miller;joe_boyle;ross_stripling;austin_adams;adrian_martinez;jason_heyward;austin_pruitt;,ross_stripling;joe_boyle;,adrian_martinez;austin_pruitt;,0.07097168449459261,0.09100137361600656,31022,146413,0,2,2,false
24,4,3,smallMultiples,0,4,baseball,oakland_coliseum,paul_blackburn;james_kaprielian;mason_miller;joe_boyle;ross_stripling;austin_adams;adrian_martinez;jason_heyward;austin_pruitt;,joe_boyle;austin_adams;,adrian_martinez;austin_pruitt;,0.09100137361600656,0.19167811560008616,31022,185082,0,2,2,true
24,4,3,smallMultiples,1,1,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;mitch_keller;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06248879899630013,31176,40059,1,1,1,false
24,4,3,smallMultiples,1,2,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;adrian_sampson;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06216630920361929,31176,62161,1,1,1,false
24,4,3,smallMultiples,1,3,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;charlie_morton;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06713106583393413,31176,65310,1,1,1,false
24,4,3,smallMultiples,1,4,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;johan_oviedo;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.05714000350017487,31176,79172,1,1,1,false
24,4,3,smallMultiples,1,5,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;mitch_keller;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06248879899630013,31176,88198,1,1,1,false
24,4,3,smallMultiples,1,6,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;mitch_keller;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06248879899630013,31176,99611,1,1,1,false
24,4,3,smallMultiples,1,7,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;matt_swarmer;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06592419889539801,31176,119129,1,1,1,false
24,4,3,smallMultiples,1,8,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;mitch_keller;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06248879899630013,31176,139358,1,1,1,false
24,4,3,smallMultiples,1,9,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;adbert_alzolay;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.011067971810589284,31176,154013,2,0,0,false
24,4,3,smallMultiples,2,1,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,luke_weaver;michael_king;,tommy_kahnle;michael_king;,0.05344249245684558,0.018928285712129383,28773,30712,1,1,1,false
24,4,3,smallMultiples,2,2,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,michael_king;randy_vasquez;,tommy_kahnle;michael_king;,0.018928285712129383,0.06801088148230407,28773,36556,1,1,1,false
24,4,3,smallMultiples,2,3,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,michael_king;luke_weaver;,tommy_kahnle;michael_king;,0.018928285712129383,0.05344249245684558,28773,46794,1,1,1,false
24,4,3,smallMultiples,2,4,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,michael_king;alek_manoah;,tommy_kahnle;michael_king;,0.018928285712129383,0.06464812448942353,28773,50322,1,1,1,false
24,4,3,smallMultiples,2,5,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,michael_king;randy_vasquez;,tommy_kahnle;michael_king;,0.018928285712129383,0.06801088148230407,28773,63644,1,1,1,false
24,4,3,smallMultiples,2,6,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,michael_king;luke_weaver;,tommy_kahnle;michael_king;,0.018928285712129383,0.05344249245684558,28773,70058,1,1,1,false
24,4,3,smallMultiples,2,7,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,michael_king;alek_manoah;,tommy_kahnle;michael_king;,0.018928285712129383,0.06464812448942353,28773,73277,1,1,1,false
24,4,3,smallMultiples,2,8,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,michael_king;kevin_gausman;,tommy_kahnle;michael_king;,0.018928285712129383,0.05046860410195632,28773,76697,1,1,1,false
24,4,3,smallMultiples,2,9,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,michael_king;luis_castillo;,tommy_kahnle;michael_king;,0.018928285712129383,0.06320957205993416,28773,81019,1,1,1,false
24,4,3,smallMultiples,2,10,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,michael_king;tommy_kahnle;,tommy_kahnle;michael_king;,0.018928285712129383,0.0029832867780352546,28773,89241,2,0,0,false
27,5,3,shadowMarkers,0,1,baseball,oakland_coliseum,paul_blackburn;dany_jimenez;adrian_martinez;mason_miller;frankie_montas;zach_jackson;austin_pruitt;austin_adams;joe_boyle;,austin_pruitt;adrian_martinez;,adrian_martinez;austin_pruitt;,0.020350184274349942,0.02044137960119129,33132,88928,2,0,0,false
27,5,3,shadowMarkers,1,1,baseball,busch_stadium,adam_wainwright;andre_pallante;jamerson_taillon;paul_skenes;drew_verhagen;zack_wheeler;jake_woodford;bryce_elder;kevin_gausman;,drew_verhagen;bryce_elder;,drew_verhagen;bryce_elder;,0.006324555320336708,0.015657905351610702,33145,44273,2,0,0,false
27,5,3,shadowMarkers,2,1,baseball,dodger_stadium,emmet_sheehan;bobby_miller;daniel_hudson;landon_knack;max_muncy;noah_syndergaard;freddie_freeman;zac_gallen;patrick_bailey;,patrick_bailey;freddie_freeman;,freddie_freeman;patrick_bailey;,0.016815469068687947,0.01624592256537006,32027,32804,2,0,0,false
27,5,3,smallMultiples,0,1,baseball,oakland_coliseum,paul_blackburn;frankie_montas;austin_adams;domingo_acevedo;ross_stripling;dany_jimenez;adrian_martinez;zach_jackson;austin_pruitt;,adrian_martinez;austin_pruitt;,adrian_martinez;austin_pruitt;,0.02044137960119129,0.020350184274349942,35383,22035,2,0,0,false
27,5,3,smallMultiples,1,1,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,jon_gray;cristian_javier;,corbin_burnes;jon_gray;,0.011994165248152926,0.07681106691096018,33935,42938,1,1,1,false
27,5,3,smallMultiples,1,2,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,jon_gray;jordan_lyles;,corbin_burnes;jon_gray;,0.011994165248152926,0.058154707462079076,33935,67291,1,1,1,false
27,5,3,smallMultiples,1,3,baseball,oriole_park,bryce_miller;bryan_baker;cristian_javier;corbin_burnes;jordan_lyles;jon_gray;kyle_bradish;spenser_watkins;yennier_cano;,jon_gray;corbin_burnes;,corbin_burnes;jon_gray;,0.011994165248152926,0.006735725647619532,33935,85361,2,0,0,false
27,5,3,smallMultiples,2,1,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,trevor_richards;yimi_garcia;,trevor_richards;dakota_hudson;,0.016224980739588012,0.05377824839096196,34476,33488,1,1,1,false
27,5,3,smallMultiples,2,2,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,trevor_richards;drew_rasmussen;,trevor_richards;dakota_hudson;,0.016224980739588012,0.06119493443088247,34476,49737,1,1,1,false
27,5,3,smallMultiples,2,3,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,trevor_richards;tanner_bibee;,trevor_richards;dakota_hudson;,0.016224980739588012,0.09022483028523802,34476,58674,1,1,1,false
27,5,3,smallMultiples,2,4,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,trevor_richards;marcus_stroman;,trevor_richards;dakota_hudson;,0.016224980739588012,0.09587429269621756,34476,67587,1,1,1,false
27,5,3,smallMultiples,2,5,baseball,rogers_centre,jordan_romano;drew_rasmussen;erik_swanson;kevin_gausman;marcus_stroman;tanner_bibee;trevor_richards;dakota_hudson;yimi_garcia;,trevor_richards;dakota_hudson;,trevor_richards;dakota_hudson;,0.016224980739588012,0.010499999999999954,34476,73000,2,0,0,false
27,5,3,overlays,0,1,baseball,oakland_coliseum,paul_blackburn;austin_pruitt;jason_heyward;frankie_montas;adrian_martinez;mason_miller;ross_stripling;domingo_acevedo;joe_boyle;,joe_boyle;frankie_montas;,austin_pruitt;adrian_martinez;,0.09100137361600656,0.08852259598543193,35181,173845,0,2,2,false
27,5,3,overlays,0,2,baseball,oakland_coliseum,paul_blackburn;austin_pruitt;jason_heyward;frankie_montas;adrian_martinez;mason_miller;ross_stripling;domingo_acevedo;joe_boyle;,austin_pruitt;adrian_martinez;,austin_pruitt;adrian_martinez;,0.020350184274349942,0.02044137960119129,35181,227177,2,0,0,false
27,5,3,overlays,1,1,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,marcus_stroman;daniel_palencia;,adbert_alzolay;daniel_palencia;,0.07276434566461791,0.01309083648969768,33653,71008,1,1,1,false
27,5,3,overlays,1,2,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;charlie_morton;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06713106583393413,33653,77913,1,1,1,false
27,5,3,overlays,1,3,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;mitch_keller;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06248879899630013,33653,100250,1,1,1,false
27,5,3,overlays,1,4,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;marcus_stroman;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.07276434566461791,33653,116772,1,1,1,false
27,5,3,overlays,1,5,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;adrian_sampson;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06216630920361929,33653,131067,1,1,1,false
27,5,3,overlays,1,6,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;johan_oviedo;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.05714000350017487,33653,140533,1,1,1,false
27,5,3,overlays,1,7,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;matt_swarmer;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.06592419889539801,33653,148073,1,1,1,false
27,5,3,overlays,1,8,baseball,wrigley_field,yu_darvish;adrian_sampson;charlie_morton;johan_oviedo;marcus_stroman;adbert_alzolay;daniel_palencia;matt_swarmer;mitch_keller;,daniel_palencia;adbert_alzolay;,adbert_alzolay;daniel_palencia;,0.01309083648969768,0.011067971810589284,33653,153219,2,0,0,false
27,5,3,overlays,2,1,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,tommy_kahnle;luke_weaver;,tommy_kahnle;michael_king;,0.0029832867780352546,0.05344249245684558,33113,43895,1,1,1,false
27,5,3,overlays,2,2,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,tommy_kahnle;kevin_gausman;,tommy_kahnle;michael_king;,0.0029832867780352546,0.05046860410195632,33113,50231,1,1,1,false
27,5,3,overlays,2,3,baseball,yankee_stadium,paul_blackburn;alek_manoah;kevin_gausman;luis_castillo;tommy_kahnle;luke_weaver;randy_vasquez;ron_marinaccio;michael_king;,tommy_kahnle;michael_king;,tommy_kahnle;michael_king;,0.0029832867780352546,0.018928285712129383,33113,59071,2,0,0,false
28,6,3,shadowMarkers,0,1,baseball,oakland_coliseum,paul_blackburn;joe_boyle;adrian_martinez;zach_jackson;james_kaprielian;ross_stripling;austin_pruitt;luis_medina;domingo_acevedo;,adrian_martinez;domingo_acevedo;,adrian_martinez;austin_pruitt;,0.02044137960119129,0.1113404239259039,41998,38302,1,1,1,false
