pID,condition,task,interaction,trial,attempt,event,timestamp,mx,my,hoverTarget,index,overlaidVideos,selectedVideos,shadowMarks,shadowMarkMode,shadowMarkColour
22,1,3,overlays,1,1,toggled_autoplayback,111933,585.8754516471839,431,jordan_lyles,80,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,selected_video,116296,597.8729011689692,370,jordan_lyles,80,2,cristian_javier;corbin_burnes;jordan_lyles;,0,NONE,NONE
22,1,3,overlays,1,1,added_to_overlay,117081,603.8716259298619,369,jordan_lyles,80,1,cristian_javier;corbin_burnes;jordan_lyles;,0,NONE,NONE
22,1,3,overlays,1,1,selected_video,117591,573.8780021253986,455,jordan_lyles,80,1,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,added_to_overlay,118161,918.804675876727,364,jon_gray,80,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,toggled_autoplayback,118855,918.804675876727,364,jon_gray,80,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,added_to_overlay,122656,918.804675876727,364,jon_gray,75,1,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,mouse_moved,122855,787.832518597237,459,jon_gray,79,1,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,added_to_overlay,123472,263.9438894792774,693,kyle_bradish,80,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,toggled_autoplayback,124259,239.94899043570672,739,kyle_bradish,80,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,mouse_moved,127739,268.9428267800213,704,kyle_bradish,68,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,added_to_overlay,127756,268.9428267800213,704,kyle_bradish,68,1,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,added_to_overlay,128267,619.8682252922423,688,spenser_watkins,78,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,toggled_autoplayback,128749,619.8682252922423,688,spenser_watkins,80,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,added_to_overlay,132992,619.8682252922423,688,spenser_watkins,80,1,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,added_to_overlay,133507,933.8014877789586,720,yennier_cano,80,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,toggled_autoplayback,133963,927.8027630180659,700,yennier_cano,80,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,added_to_overlay,135597,943.7993623804464,680,yennier_cano,32,1,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,mouse_moved,135839,874.8140276301807,620,yennier_cano,37,1,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,added_to_overlay,136594,942.7995749202976,50,cristian_javier,52,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,toggled_autoplayback,138855,945.7989373007439,49,cristian_javier,80,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,added_to_overlay,140423,946.7987247608927,49,cristian_javier,30,1,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,added_to_overlay,141481,608.8705632306057,679,spenser_watkins,52,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,mouse_moved,141988,551.8826780021254,791,spenser_watkins,62,2,cristian_javier;corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,1,selected_video,142380,547.8835281615303,791,spenser_watkins,70,2,cristian_javier;corbin_burnes;spenser_watkins;,0,NONE,NONE
22,1,3,overlays,1,1,mouse_moved,143844,959.7959617428269,624,spenser_watkins,80,2,cristian_javier;corbin_burnes;spenser_watkins;,0,NONE,NONE
22,1,3,overlays,1,1,selected_video,145048,703.8503719447397,266,cristian_javier,80,2,corbin_burnes;spenser_watkins;,0,NONE,NONE
22,1,3,overlays,1,1,mouse_moved,145521,830.8233793836345,571,jon_gray,80,2,corbin_burnes;spenser_watkins;,0,NONE,NONE
22,1,3,overlays,1,1,mouse_moved,146484,891.8104144527099,598,jon_gray,80,2,corbin_burnes;spenser_watkins;,0,NONE,NONE
22,1,3,overlays,1,1,submit,146724,903.8078639744953,605,jon_gray,80,2,corbin_burnes;spenser_watkins;,0,NONE,NONE
22,1,3,overlays,1,2,mouse_moved,147396,974.7927736450584,709,jon_gray,80,2,corbin_burnes;spenser_watkins;,0,NONE,NONE
22,1,3,overlays,1,2,selected_video,148361,577.8771519659937,801,spenser_watkins,80,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,2,added_to_overlay,149663,608.8705632306057,694,spenser_watkins,80,1,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,2,mouse_moved,149867,607.870775770457,486,jordan_lyles,80,1,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,2,added_to_overlay,150202,604.8714133900106,369,jordan_lyles,80,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,2,toggled_autoplayback,151127,604.8714133900106,369,jordan_lyles,80,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,2,added_to_overlay,152450,604.8714133900106,369,jordan_lyles,25,1,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,2,added_to_overlay,153178,918.804675876727,34,cristian_javier,40,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,2,mouse_moved,154326,915.8053134962806,461,cristian_javier,53,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,2,mouse_moved,155430,889.8108395324124,448,jon_gray,59,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,2,selected_video,155672,823.824867162593,274,cristian_javier,64,2,corbin_burnes;cristian_javier;,0,NONE,NONE
22,1,3,overlays,1,2,mouse_moved,157124,905.8074388947928,611,cristian_javier,75,2,corbin_burnes;cristian_javier;,0,NONE,NONE
22,1,3,overlays,1,2,submit,157236,904.8076514346441,611,cristian_javier,75,2,corbin_burnes;cristian_javier;,0,NONE,NONE
22,1,3,overlays,1,3,selected_video,158498,859.817215727949,221,cristian_javier,80,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,3,selected_video,159096,543.8843783209352,472,jordan_lyles,80,2,corbin_burnes;jordan_lyles;,0,NONE,NONE
22,1,3,overlays,1,3,mouse_moved,160516,686.8539851222105,582,jordan_lyles,80,2,corbin_burnes;jordan_lyles;,0,NONE,NONE
22,1,3,overlays,1,3,submit,160972,890.8106269925612,615,jordan_lyles,80,2,corbin_burnes;jordan_lyles;,0,NONE,NONE
22,1,3,overlays,1,4,mouse_moved,161295,933.8014877789586,649,jordan_lyles,80,2,corbin_burnes;jordan_lyles;,0,NONE,NONE
22,1,3,overlays,1,4,added_to_overlay,162107,595.8733262486717,540,jordan_lyles,80,3,corbin_burnes;jordan_lyles;,0,NONE,NONE
22,1,3,overlays,1,4,added_to_overlay,162690,556.8816153028694,496,jordan_lyles,80,2,corbin_burnes;jordan_lyles;,0,NONE,NONE
22,1,3,overlays,1,4,mouse_moved,162823,563.8801275239108,483,jordan_lyles,80,2,corbin_burnes;jordan_lyles;,0,NONE,NONE
22,1,3,overlays,1,4,selected_video,164090,561.8805526036132,477,jordan_lyles,80,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,4,mouse_moved,165500,910.8063761955367,50,cristian_javier,80,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,4,added_to_overlay,165627,930.8021253985123,32,cristian_javier,80,1,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,4,added_to_overlay,166266,262.9441020191286,686,kyle_bradish,80,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,4,toggled_autoplayback,166998,501.8933049946865,675,spenser_watkins,80,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,4,mouse_moved,168590,345.92646121147715,757,spenser_watkins,31,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,4,added_to_overlay,169085,273.94176408076515,674,kyle_bradish,40,1,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,4,added_to_overlay,170037,932.8017003188098,374,jon_gray,59,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,4,added_to_overlay,170942,933.8014877789586,374,jon_gray,78,1,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,4,added_to_overlay,171283,933.8014877789586,374,jon_gray,80,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,4,toggled_autoplayback,171697,933.8014877789586,374,jon_gray,80,2,corbin_burnes;,0,NONE,NONE
22,1,3,overlays,1,4,selected_video,173762,864.816153028693,505,jon_gray,40,2,corbin_burnes;jon_gray;,0,NONE,NONE
22,1,3,overlays,1,4,mouse_moved,174622,758.8386822529225,580,jon_gray,54,2,corbin_burnes;jon_gray;,0,NONE,NONE
22,1,3,overlays,1,4,mouse_moved,175104,948.7982996811903,640,jon_gray,54,2,corbin_burnes;jon_gray;,0,NONE,NONE
22,1,3,overlays,1,4,submit,175476,910.8063761955367,621,jon_gray,54,2,corbin_burnes;jon_gray;,0,NONE,NONE
22,1,3,overlays,2,1,mouse_moved,177520,310.93390010626996,271,jordan_romano,40,0,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,177832,264.94367693942615,32,jordan_romano,46,1,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,178424,614.8692879914985,47,drew_rasmussen,58,2,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,179887,614.8692879914985,47,drew_rasmussen,80,1,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,180650,948.7982996811903,38,erik_swanson,80,2,,0,NONE,NONE
22,1,3,overlays,2,1,toggled_autoplayback,181033,948.7982996811903,37,erik_swanson,80,2,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,184869,948.7982996811903,37,erik_swanson,76,1,,0,NONE,NONE
22,1,3,overlays,2,1,mouse_moved,185171,806.8284803400638,158,erik_swanson,80,1,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,185657,279.94048884165784,353,kevin_gausman,80,2,,0,NONE,NONE
22,1,3,overlays,2,1,toggled_autoplayback,186058,279.94048884165784,353,kevin_gausman,80,2,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,188964,280.9402763018066,352,kevin_gausman,57,1,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,189762,600.8722635494155,366,marcus_stroman,73,2,,0,NONE,NONE
22,1,3,overlays,2,1,toggled_autoplayback,190054,600.8722635494155,366,marcus_stroman,79,2,,0,NONE,NONE
22,1,3,overlays,2,1,toggled_autoplayback,190515,600.8722635494155,366,marcus_stroman,79,2,,0,NONE,NONE
22,1,3,overlays,2,1,toggled_autoplayback,191237,600.8722635494155,366,marcus_stroman,80,2,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,194668,600.8722635494155,366,marcus_stroman,68,1,,0,NONE,NONE
22,1,3,overlays,2,1,mouse_moved,195269,924.8034006376196,369,tanner_bibee,80,1,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,195896,933.8014877789586,368,tanner_bibee,80,2,,0,NONE,NONE
22,1,3,overlays,2,1,toggled_autoplayback,196341,933.8014877789586,368,tanner_bibee,80,2,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,199287,933.8014877789586,368,tanner_bibee,58,1,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,200462,272.9419766206164,702,trevor_richards,80,2,,0,NONE,NONE
22,1,3,overlays,2,1,toggled_autoplayback,200857,316.9326248671626,678,trevor_richards,80,2,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,203985,316.9326248671626,678,trevor_richards,62,1,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,204914,594.8735387885229,675,dakota_hudson,80,2,,0,NONE,NONE
22,1,3,overlays,2,1,toggled_autoplayback,205520,594.8735387885229,675,dakota_hudson,80,2,,0,NONE,NONE
22,1,3,overlays,2,1,mouse_moved,208214,574.8777895855474,735,dakota_hudson,53,2,,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,208961,503.89287991498406,810,dakota_hudson,68,1,,0,NONE,NONE
22,1,3,overlays,2,1,selected_video,209689,492.8952178533475,796,dakota_hudson,80,1,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,210353,923.8036131774708,693,yimi_garcia,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,1,toggled_autoplayback,210669,923.8036131774708,693,yimi_garcia,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,214336,932.8017003188098,690,yimi_garcia,72,1,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,1,mouse_moved,214921,297.93666312433584,421,kevin_gausman,80,1,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,215825,281.9400637619554,362,kevin_gausman,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,1,toggled_autoplayback,216977,282.93985122210415,362,kevin_gausman,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,218714,282.93985122210415,362,kevin_gausman,34,1,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,1,added_to_overlay,220672,622.8675876726886,44,drew_rasmussen,73,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,1,toggled_autoplayback,221427,621.8678002125399,43,drew_rasmussen,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,1,selected_video,224472,553.8822529224229,156,drew_rasmussen,60,2,dakota_hudson;drew_rasmussen;,0,NONE,NONE
22,1,3,overlays,2,1,mouse_moved,224763,684.8544102019129,362,drew_rasmussen,65,2,dakota_hudson;drew_rasmussen;,0,NONE,NONE
22,1,3,overlays,2,1,mouse_moved,226356,914.8055260361318,622,tanner_bibee,75,2,dakota_hudson;drew_rasmussen;,0,NONE,NONE
22,1,3,overlays,2,1,submit,226517,909.8065887353879,617,tanner_bibee,75,2,dakota_hudson;drew_rasmussen;,0,NONE,NONE
22,1,3,overlays,2,2,mouse_moved,227512,874.8140276301807,607,tanner_bibee,75,2,dakota_hudson;drew_rasmussen;,0,NONE,NONE
22,1,3,overlays,2,2,selected_video,228338,591.8741764080766,284,drew_rasmussen,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,mouse_moved,229132,621.8678002125399,54,drew_rasmussen,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,added_to_overlay,229262,619.8682252922423,51,drew_rasmussen,80,1,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,added_to_overlay,229902,927.8027630180659,43,erik_swanson,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,toggled_autoplayback,230319,885.8116896918173,120,erik_swanson,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,added_to_overlay,234152,951.7976620616366,19,erik_swanson,66,1,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,mouse_moved,234817,301.93581296493096,362,kevin_gausman,80,1,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,added_to_overlay,234874,301.93581296493096,362,kevin_gausman,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,toggled_autoplayback,235343,538.8854410201914,362,marcus_stroman,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,added_to_overlay,239304,280.9402763018066,352,kevin_gausman,78,1,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,added_to_overlay,240270,919.8044633368758,370,tanner_bibee,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,toggled_autoplayback,240576,921.8040382571733,369,tanner_bibee,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,added_to_overlay,243565,921.8040382571733,369,tanner_bibee,59,1,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,mouse_moved,243865,522.8888416578109,567,tanner_bibee,65,1,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,added_to_overlay,244362,287.93878852284803,691,trevor_richards,74,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,toggled_autoplayback,244539,287.93878852284803,691,trevor_richards,78,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,toggled_autoplayback,245031,287.93878852284803,691,trevor_richards,78,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,toggled_autoplayback,245713,287.93878852284803,691,trevor_richards,80,2,dakota_hudson;,0,NONE,NONE
22,1,3,overlays,2,2,selected_video,248703,113.97577045696069,796,trevor_richards,58,2,dakota_hudson;trevor_richards;,0,NONE,NONE
22,1,3,overlays,2,2,mouse_moved,250021,904.8076514346441,710,dakota_hudson,74,2,dakota_hudson;trevor_richards;,0,NONE,NONE
22,1,3,overlays,2,2,submit,250500,915.8053134962806,617,dakota_hudson,74,2,dakota_hudson;trevor_richards;,0,NONE,NONE
22,1,3,shadowMarkers,0,1,mouse_moved,0,349.92561105207227,919,frankie_montas,0,0,,0,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,mouse_moved,1368,328.93007438894796,590,dany_jimenez,0,0,,0,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,toggled_autoplayback,4087,921.8040382571733,580,NONE,0,0,,0,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,mouse_moved,9171,392.9164718384697,866,frankie_montas,80,0,,0,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,scrollbar_scrub,9903,164.96493092454836,1024,NONE,5,0,,0,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,added_mark,11388,271.9421891604676,784,austin_pruitt,5,0,,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,mouse_moved,11844,270.94240170031884,832,austin_pruitt,5,0,,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,scrollbar_scrub,13091,190.9594048884166,1009,NONE,7,0,,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,scrollbar_scrub,13572,190.9594048884166,1009,NONE,7,0,,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,scrollbar_scrub,13977,241.94856535600425,1021,NONE,11,0,,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,scrollbar_scrub,15626,481.89755579171094,1057,NONE,30,0,,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,scrollbar_scrub,18195,601.8720510095643,1070,NONE,40,0,,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,mouse_moved,23487,695.8520722635494,1071,NONE,47,0,,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,selected_video,29819,475.8988310308183,518,zach_jackson,47,0,zach_jackson;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,mouse_moved,29991,475.8988310308183,523,zach_jackson,47,0,zach_jackson;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,selected_video,31234,746.8412327311371,542,mason_miller,47,0,zach_jackson;mason_miller;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,selected_video,31796,746.8412327311371,542,mason_miller,47,0,zach_jackson;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,selected_video,32171,510.8913921360255,763,frankie_montas,47,0,zach_jackson;frankie_montas;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,mouse_moved,33214,866.8157279489905,742,frankie_montas,47,0,zach_jackson;frankie_montas;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,1,submit,33766,921.8040382571733,607,frankie_montas,47,0,zach_jackson;frankie_montas;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,2,mouse_moved,34190,953.7972369819341,620,frankie_montas,47,0,zach_jackson;frankie_montas;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,2,selected_video,35003,497.89415515409144,525,zach_jackson,47,0,frankie_montas;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,2,selected_video,35257,476.89861849096707,719,frankie_montas,47,0,,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,2,selected_video,35566,740.8425079702445,488,mason_miller,47,0,mason_miller;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,2,mouse_moved,35888,527.8877789585548,340,zach_jackson,47,0,mason_miller;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,2,selected_video,37340,148.96833156216792,499,dany_jimenez,47,0,mason_miller;dany_jimenez;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,2,mouse_moved,38010,835.8223166843784,521,mason_miller,47,0,mason_miller;dany_jimenez;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,2,submit,39903,919.8044633368758,618,mason_miller,47,0,mason_miller;dany_jimenez;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,40462,979.7917109458024,610,mason_miller,47,0,mason_miller;dany_jimenez;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,43101,1650.6490967056325,947,NONE,47,0,mason_miller;dany_jimenez;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,44531,571.8784272051009,727,frankie_montas,47,0,mason_miller;dany_jimenez;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,45920,173.96301806588735,202,paul_blackburn,47,0,mason_miller;dany_jimenez;,1,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,added_mark,47070,186.96025504782148,191,paul_blackburn,47,0,mason_miller;dany_jimenez;,2,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,added_mark,47410,85.9817215727949,157,paul_blackburn,47,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,47743,120.97428267800213,151,paul_blackburn,47,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,toggled_autoplayback,50395,219.95324123273116,301,paul_blackburn,47,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,51146,939.8002125398513,673,luis_medina,61,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,opened_colour_menu,52046,1842.6082890541977,1027,NONE,78,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,selected_colour,52786,1848.6070138150903,970,NONE,78,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,toggled_mark_button,53227,1836.609564293305,966,NONE,80,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,toggled_mark_button,53843,1835.6097768331563,966,NONE,80,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,toggled_mark_button,54300,1832.61041445271,968,NONE,80,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,opened_colour_menu,54595,1832.61041445271,1038,NONE,80,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,54935,1832.61041445271,1037,NONE,80,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,selected_colour,55243,1831.6106269925613,955,NONE,80,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,58893,1618.6558979808715,904,NONE,80,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,toggled_autoplayback,59866,1524.6758767268864,880,NONE,80,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,61712,119.97449521785336,140,paul_blackburn,36,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,toggled_autoplayback,64243,122.97385759829969,121,paul_blackburn,80,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,scrollbar_scrub,65327,302.9356004250797,1020,NONE,16,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,scrollbar_scrub,65755,330.9296493092455,1024,NONE,18,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,scrollbar_scrub,67030,464.90116896918175,1039,NONE,29,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,scrollbar_scrub,68492,620.8680127523911,1042,NONE,41,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,73151,132.97173219978745,135,paul_blackburn,68,0,mason_miller;dany_jimenez;,3,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,added_mark,73780,123.97364505844847,110,paul_blackburn,80,0,mason_miller;dany_jimenez;,4,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,toggled_autoplayback,76686,1049.7768331562168,674,NONE,80,0,mason_miller;dany_jimenez;,4,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,toggled_autoplayback,81636,1049.7768331562168,674,NONE,80,0,mason_miller;dany_jimenez;,4,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,selected_video,85759,734.8437832093518,448,mason_miller,80,0,dany_jimenez;,4,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,86092,352.92497343251864,488,zach_jackson,80,0,dany_jimenez;,4,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,selected_video,86227,167.9642933049947,462,dany_jimenez,80,0,,4,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,selected_video,86676,694.8522848034007,191,adrian_martinez,80,0,adrian_martinez;,4,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,toggled_autoplayback,87469,1106.7647183846973,751,NONE,80,0,adrian_martinez;,4,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,91109,505.8924548352816,945,frankie_montas,72,0,adrian_martinez;,4,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,selected_video,91917,195.95834218916048,741,austin_pruitt,80,0,adrian_martinez;austin_pruitt;,4,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,toggled_autoplayback,92241,197.95791710945804,738,austin_pruitt,80,0,adrian_martinez;austin_pruitt;,4,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,96509,1289.7258235919235,875,NONE,80,0,adrian_martinez;austin_pruitt;,4,marker,(r:0;g:255;b:0)
22,1,3,shadowMarkers,0,3,mouse_moved,97732,1022.7825717321998,728,NONE,80,0,adrian_martinez;austin_pruitt;,4,marker,(r:0;g:255;b:0)
