"","pID","condition","trial","interaction","attempt","elapsedTime","selectedVideos","videos"
"296",44,2,2,"overlays",7,84471,"scatterplot-61;","scatterplot-19;scatterplot-24;scatterplot-72;scatterplot-61;scatterplot-30;scatterplot-26;scatterplot-48;scatterplot-6;scatterplot-66;"
"297",44,2,2,"shadowMarkers",1,18518,"scatterplot-6;","scatterplot-61;scatterplot-78;scatterplot-30;scatterplot-68;scatterplot-24;scatterplot-89;scatterplot-6;scatterplot-49;scatterplot-20;"
"298",44,2,2,"shadowMarkers",2,25741,"scatterplot-61;","scatterplot-61;scatterplot-78;scatterplot-30;scatterplot-68;scatterplot-24;scatterplot-89;scatterplot-6;scatterplot-49;scatterplot-20;"
"299",44,2,2,"shadowMarkers",3,35867,"scatterplot-30;","scatterplot-61;scatterplot-78;scatterplot-30;scatterplot-68;scatterplot-24;scatterplot-89;scatterplot-6;scatterplot-49;scatterplot-20;"
"300",44,2,2,"shadowMarkers",4,45255,"scatterplot-78;","scatterplot-61;scatterplot-78;scatterplot-30;scatterplot-68;scatterplot-24;scatterplot-89;scatterplot-6;scatterplot-49;scatterplot-20;"
"301",44,2,2,"shadowMarkers",5,54357,"scatterplot-68;","scatterplot-61;scatterplot-78;scatterplot-30;scatterplot-68;scatterplot-24;scatterplot-89;scatterplot-6;scatterplot-49;scatterplot-20;"
"302",44,2,2,"shadowMarkers",6,64578,"scatterplot-6;","scatterplot-61;scatterplot-78;scatterplot-30;scatterplot-68;scatterplot-24;scatterplot-89;scatterplot-6;scatterplot-49;scatterplot-20;"
"303",44,2,2,"shadowMarkers",7,69718,"scatterplot-49;","scatterplot-61;scatterplot-78;scatterplot-30;scatterplot-68;scatterplot-24;scatterplot-89;scatterplot-6;scatterplot-49;scatterplot-20;"
"304",44,2,2,"smallMultiples",1,8748,"scatterplot-6;","scatterplot-42;scatterplot-40;scatterplot-35;scatterplot-19;scatterplot-6;scatterplot-17;scatterplot-3;scatterplot-85;scatterplot-78;"
"305",44,2,2,"smallMultiples",2,49518,"scatterplot-3;","scatterplot-42;scatterplot-40;scatterplot-35;scatterplot-19;scatterplot-6;scatterplot-17;scatterplot-3;scatterplot-85;scatterplot-78;"
"306",46,2,1,"overlays",1,26355,"scatterplot-98;","scatterplot-81;scatterplot-47;scatterplot-64;scatterplot-33;scatterplot-25;scatterplot-98;scatterplot-60;scatterplot-82;scatterplot-90;"
"307",46,2,1,"shadowMarkers",1,25036,"scatterplot-91;","scatterplot-94;scatterplot-69;scatterplot-17;scatterplot-91;scatterplot-75;scatterplot-12;scatterplot-79;scatterplot-48;scatterplot-65;"
"308",46,2,1,"smallMultiples",1,30867,"scatterplot-11;","scatterplot-61;scatterplot-24;scatterplot-87;scatterplot-17;scatterplot-11;scatterplot-85;scatterplot-78;scatterplot-6;scatterplot-81;"
"309",46,2,2,"overlays",1,24934,"scatterplot-5;","scatterplot-92;scatterplot-85;scatterplot-28;scatterplot-36;scatterplot-17;scatterplot-38;scatterplot-56;scatterplot-22;scatterplot-5;"
"310",46,2,2,"shadowMarkers",1,16710,"scatterplot-5;","scatterplot-39;scatterplot-85;scatterplot-82;scatterplot-44;scatterplot-33;scatterplot-94;scatterplot-90;scatterplot-5;scatterplot-22;"
"311",46,2,2,"smallMultiples",1,22756,"scatterplot-34;","scatterplot-95;scatterplot-19;scatterplot-17;scatterplot-82;scatterplot-64;scatterplot-57;scatterplot-34;scatterplot-87;scatterplot-79;"
"312",47,4,1,"overlays",1,18133,"scatterplot-1;","scatterplot-64;scatterplot-39;scatterplot-57;scatterplot-48;scatterplot-73;scatterplot-1;scatterplot-72;scatterplot-29;scatterplot-24;"
"313",47,4,1,"overlays",2,26365,"scatterplot-64;","scatterplot-64;scatterplot-39;scatterplot-57;scatterplot-48;scatterplot-73;scatterplot-1;scatterplot-72;scatterplot-29;scatterplot-24;"
"314",47,4,1,"overlays",3,59271,"scatterplot-73;","scatterplot-64;scatterplot-39;scatterplot-57;scatterplot-48;scatterplot-73;scatterplot-1;scatterplot-72;scatterplot-29;scatterplot-24;"
"315",47,4,1,"shadowMarkers",1,32537,"scatterplot-22;","scatterplot-22;scatterplot-90;scatterplot-20;scatterplot-66;scatterplot-27;scatterplot-1;scatterplot-4;scatterplot-81;scatterplot-89;"
"316",47,4,1,"shadowMarkers",2,51544,"scatterplot-66;","scatterplot-22;scatterplot-90;scatterplot-20;scatterplot-66;scatterplot-27;scatterplot-1;scatterplot-4;scatterplot-81;scatterplot-89;"
"317",47,4,1,"smallMultiples",1,11993,"scatterplot-82;","scatterplot-75;scatterplot-40;scatterplot-88;scatterplot-58;scatterplot-4;scatterplot-84;scatterplot-82;scatterplot-47;scatterplot-30;"
"318",47,4,1,"smallMultiples",2,14779,"scatterplot-4;","scatterplot-75;scatterplot-40;scatterplot-88;scatterplot-58;scatterplot-4;scatterplot-84;scatterplot-82;scatterplot-47;scatterplot-30;"
"319",47,4,1,"smallMultiples",3,19000,"scatterplot-88;","scatterplot-75;scatterplot-40;scatterplot-88;scatterplot-58;scatterplot-4;scatterplot-84;scatterplot-82;scatterplot-47;scatterplot-30;"
"320",47,4,1,"smallMultiples",4,22733,"scatterplot-75;","scatterplot-75;scatterplot-40;scatterplot-88;scatterplot-58;scatterplot-4;scatterplot-84;scatterplot-82;scatterplot-47;scatterplot-30;"
"321",47,4,1,"smallMultiples",5,26788,"scatterplot-30;","scatterplot-75;scatterplot-40;scatterplot-88;scatterplot-58;scatterplot-4;scatterplot-84;scatterplot-82;scatterplot-47;scatterplot-30;"
"322",47,4,1,"smallMultiples",6,29601,"scatterplot-84;","scatterplot-75;scatterplot-40;scatterplot-88;scatterplot-58;scatterplot-4;scatterplot-84;scatterplot-82;scatterplot-47;scatterplot-30;"
"323",47,4,2,"overlays",1,38531,"scatterplot-59;","scatterplot-40;scatterplot-69;scatterplot-4;scatterplot-17;scatterplot-20;scatterplot-88;scatterplot-59;scatterplot-21;scatterplot-33;"
"324",47,4,2,"shadowMarkers",1,21329,"scatterplot-2;","scatterplot-4;scatterplot-48;scatterplot-39;scatterplot-87;scatterplot-69;scatterplot-21;scatterplot-58;scatterplot-2;scatterplot-25;"
"325",47,4,2,"smallMultiples",1,5082,"scatterplot-34;","scatterplot-30;scatterplot-39;scatterplot-81;scatterplot-44;scatterplot-83;scatterplot-68;scatterplot-19;scatterplot-72;scatterplot-34;"
"326",48,5,1,"overlays",1,47299,"scatterplot-31;","scatterplot-30;scatterplot-61;scatterplot-33;scatterplot-87;scatterplot-64;scatterplot-31;scatterplot-25;scatterplot-32;scatterplot-19;"
"327",48,5,1,"shadowMarkers",1,18709,"scatterplot-89;","scatterplot-81;scatterplot-83;scatterplot-47;scatterplot-40;scatterplot-54;scatterplot-58;scatterplot-4;scatterplot-12;scatterplot-89;"
"328",48,5,1,"shadowMarkers",2,34788,"scatterplot-54;","scatterplot-81;scatterplot-83;scatterplot-47;scatterplot-40;scatterplot-54;scatterplot-58;scatterplot-4;scatterplot-12;scatterplot-89;"
"329",48,5,1,"smallMultiples",1,25068,"scatterplot-60;","scatterplot-23;scatterplot-88;scatterplot-77;scatterplot-2;scatterplot-6;scatterplot-44;scatterplot-69;scatterplot-12;scatterplot-60;"
"330",48,5,1,"smallMultiples",2,54092,"scatterplot-44;","scatterplot-23;scatterplot-88;scatterplot-77;scatterplot-2;scatterplot-6;scatterplot-44;scatterplot-69;scatterplot-12;scatterplot-60;"
"331",48,5,1,"smallMultiples",3,84613,"scatterplot-2;","scatterplot-23;scatterplot-88;scatterplot-77;scatterplot-2;scatterplot-6;scatterplot-44;scatterplot-69;scatterplot-12;scatterplot-60;"
"332",48,5,2,"overlays",1,18303,"scatterplot-76;","scatterplot-72;scatterplot-38;scatterplot-61;scatterplot-25;scatterplot-95;scatterplot-83;scatterplot-35;scatterplot-77;scatterplot-76;"
"333",48,5,2,"shadowMarkers",1,18310,"scatterplot-3;","scatterplot-79;scatterplot-82;scatterplot-20;scatterplot-61;scatterplot-78;scatterplot-12;scatterplot-3;scatterplot-85;scatterplot-60;"
"334",48,5,2,"smallMultiples",1,29704,"scatterplot-44;","scatterplot-44;scatterplot-81;scatterplot-60;scatterplot-88;scatterplot-23;scatterplot-30;scatterplot-24;scatterplot-16;scatterplot-22;"
"335",48,5,2,"smallMultiples",2,33747,"scatterplot-24;","scatterplot-44;scatterplot-81;scatterplot-60;scatterplot-88;scatterplot-23;scatterplot-30;scatterplot-24;scatterplot-16;scatterplot-22;"
"336",48,5,2,"smallMultiples",3,39794,"scatterplot-22;","scatterplot-44;scatterplot-81;scatterplot-60;scatterplot-88;scatterplot-23;scatterplot-30;scatterplot-24;scatterplot-16;scatterplot-22;"
"337",48,5,2,"smallMultiples",4,53256,"scatterplot-60;","scatterplot-44;scatterplot-81;scatterplot-60;scatterplot-88;scatterplot-23;scatterplot-30;scatterplot-24;scatterplot-16;scatterplot-22;"
"338",48,5,2,"smallMultiples",5,78517,"scatterplot-23;","scatterplot-44;scatterplot-81;scatterplot-60;scatterplot-88;scatterplot-23;scatterplot-30;scatterplot-24;scatterplot-16;scatterplot-22;"
"339",48,5,2,"smallMultiples",6,81329,"scatterplot-16;","scatterplot-44;scatterplot-81;scatterplot-60;scatterplot-88;scatterplot-23;scatterplot-30;scatterplot-24;scatterplot-16;scatterplot-22;"
"340",52,3,1,"overlays",1,38663,"scatterplot-97;","scatterplot-6;scatterplot-28;scatterplot-48;scatterplot-19;scatterplot-97;scatterplot-81;scatterplot-29;scatterplot-27;scatterplot-38;"
"341",52,3,1,"shadowMarkers",1,17970,"scatterplot-63;","scatterplot-41;scatterplot-78;scatterplot-90;scatterplot-88;scatterplot-60;scatterplot-63;scatterplot-1;scatterplot-58;scatterplot-61;"
"342",52,3,1,"smallMultiples",1,13521,"scatterplot-85;","scatterplot-79;scatterplot-90;scatterplot-85;scatterplot-45;scatterplot-33;scatterplot-4;scatterplot-78;scatterplot-56;scatterplot-68;"
"343",52,3,1,"smallMultiples",2,19124,"scatterplot-90;","scatterplot-79;scatterplot-90;scatterplot-85;scatterplot-45;scatterplot-33;scatterplot-4;scatterplot-78;scatterplot-56;scatterplot-68;"
"344",52,3,1,"smallMultiples",3,24021,"scatterplot-79;","scatterplot-79;scatterplot-90;scatterplot-85;scatterplot-45;scatterplot-33;scatterplot-4;scatterplot-78;scatterplot-56;scatterplot-68;"
"345",52,3,1,"smallMultiples",4,31679,"scatterplot-45;","scatterplot-79;scatterplot-90;scatterplot-85;scatterplot-45;scatterplot-33;scatterplot-4;scatterplot-78;scatterplot-56;scatterplot-68;"
"346",52,3,2,"overlays",1,41130,"scatterplot-32;","scatterplot-60;scatterplot-77;scatterplot-90;scatterplot-4;scatterplot-32;scatterplot-40;scatterplot-5;scatterplot-26;scatterplot-20;"
"347",52,3,2,"shadowMarkers",1,11711,"scatterplot-66;","scatterplot-89;scatterplot-10;scatterplot-57;scatterplot-79;scatterplot-40;scatterplot-68;scatterplot-77;scatterplot-56;scatterplot-66;"
"348",52,3,2,"smallMultiples",1,9680,"scatterplot-20;","scatterplot-35;scatterplot-79;scatterplot-20;scatterplot-78;scatterplot-17;scatterplot-64;scatterplot-10;scatterplot-22;scatterplot-61;"
"349",52,3,2,"smallMultiples",2,13746,"scatterplot-17;","scatterplot-35;scatterplot-79;scatterplot-20;scatterplot-78;scatterplot-17;scatterplot-64;scatterplot-10;scatterplot-22;scatterplot-61;"
"350",52,3,2,"smallMultiples",3,18791,"scatterplot-17;","scatterplot-35;scatterplot-79;scatterplot-20;scatterplot-78;scatterplot-17;scatterplot-64;scatterplot-10;scatterplot-22;scatterplot-61;"
"351",52,3,2,"smallMultiples",4,22101,"scatterplot-79;","scatterplot-35;scatterplot-79;scatterplot-20;scatterplot-78;scatterplot-17;scatterplot-64;scatterplot-10;scatterplot-22;scatterplot-61;"
"352",52,3,2,"smallMultiples",5,26089,"scatterplot-78;","scatterplot-35;scatterplot-79;scatterplot-20;scatterplot-78;scatterplot-17;scatterplot-64;scatterplot-10;scatterplot-22;scatterplot-61;"
"353",52,3,2,"smallMultiples",6,30088,"scatterplot-22;","scatterplot-35;scatterplot-79;scatterplot-20;scatterplot-78;scatterplot-17;scatterplot-64;scatterplot-10;scatterplot-22;scatterplot-61;"
"354",54,6,1,"overlays",1,84823,"scatterplot-99;","scatterplot-82;scatterplot-58;scatterplot-60;scatterplot-99;scatterplot-35;scatterplot-79;scatterplot-39;scatterplot-87;scatterplot-90;"
"355",54,6,1,"shadowMarkers",1,39514,"scatterplot-49;","scatterplot-10;scatterplot-95;scatterplot-61;scatterplot-17;scatterplot-49;scatterplot-26;scatterplot-64;scatterplot-39;scatterplot-48;"
"356",54,6,1,"smallMultiples",1,26778,"scatterplot-24;","scatterplot-47;scatterplot-88;scatterplot-33;scatterplot-77;scatterplot-94;scatterplot-5;scatterplot-72;scatterplot-17;scatterplot-24;"
"357",54,6,1,"smallMultiples",2,37287,"scatterplot-5;","scatterplot-47;scatterplot-88;scatterplot-33;scatterplot-77;scatterplot-94;scatterplot-5;scatterplot-72;scatterplot-17;scatterplot-24;"
"358",54,6,2,"overlays",1,65785,"scatterplot-59;","scatterplot-65;scatterplot-27;scatterplot-87;scatterplot-6;scatterplot-88;scatterplot-41;scatterplot-30;scatterplot-59;scatterplot-47;"
"359",54,6,2,"shadowMarkers",1,25193,"scatterplot-57;","scatterplot-25;scatterplot-61;scatterplot-48;scatterplot-17;scatterplot-57;scatterplot-12;scatterplot-97;scatterplot-10;scatterplot-92;"
"360",54,6,2,"shadowMarkers",2,60311,"scatterplot-57;","scatterplot-25;scatterplot-61;scatterplot-48;scatterplot-17;scatterplot-57;scatterplot-12;scatterplot-97;scatterplot-10;scatterplot-92;"
"361",54,6,2,"shadowMarkers",3,72462,"scatterplot-48;","scatterplot-25;scatterplot-61;scatterplot-48;scatterplot-17;scatterplot-57;scatterplot-12;scatterplot-97;scatterplot-10;scatterplot-92;"
"362",54,6,2,"smallMultiples",1,21573,"scatterplot-84;","scatterplot-29;scatterplot-75;scatterplot-21;scatterplot-12;scatterplot-4;scatterplot-10;scatterplot-82;scatterplot-65;scatterplot-84;"
"363",55,6,1,"overlays",1,6776,"scatterplot-12;","scatterplot-75;scatterplot-12;scatterplot-26;scatterplot-15;scatterplot-95;scatterplot-77;scatterplot-40;scatterplot-33;scatterplot-38;"
"364",55,6,1,"overlays",2,10309,"scatterplot-26;","scatterplot-75;scatterplot-12;scatterplot-26;scatterplot-15;scatterplot-95;scatterplot-77;scatterplot-40;scatterplot-33;scatterplot-38;"
"365",55,6,1,"overlays",3,13439,"scatterplot-77;","scatterplot-75;scatterplot-12;scatterplot-26;scatterplot-15;scatterplot-95;scatterplot-77;scatterplot-40;scatterplot-33;scatterplot-38;"
"366",55,6,1,"overlays",4,16267,"scatterplot-15;","scatterplot-75;scatterplot-12;scatterplot-26;scatterplot-15;scatterplot-95;scatterplot-77;scatterplot-40;scatterplot-33;scatterplot-38;"
"367",55,6,1,"shadowMarkers",1,84770,"scatterplot-58;","scatterplot-58;scatterplot-35;scatterplot-78;scatterplot-72;scatterplot-0;scatterplot-88;scatterplot-56;scatterplot-83;scatterplot-29;"
"368",55,6,1,"smallMultiples",1,3588,"scatterplot-65;","scatterplot-72;scatterplot-79;scatterplot-19;scatterplot-64;scatterplot-28;scatterplot-84;scatterplot-95;scatterplot-65;scatterplot-6;"
"369",55,6,1,"smallMultiples",2,15625,"scatterplot-95;","scatterplot-72;scatterplot-79;scatterplot-19;scatterplot-64;scatterplot-28;scatterplot-84;scatterplot-95;scatterplot-65;scatterplot-6;"
"370",55,6,1,"smallMultiples",3,18869,"scatterplot-64;","scatterplot-72;scatterplot-79;scatterplot-19;scatterplot-64;scatterplot-28;scatterplot-84;scatterplot-95;scatterplot-65;scatterplot-6;"
"371",55,6,1,"smallMultiples",4,22803,"scatterplot-84;","scatterplot-72;scatterplot-79;scatterplot-19;scatterplot-64;scatterplot-28;scatterplot-84;scatterplot-95;scatterplot-65;scatterplot-6;"
"372",55,6,2,"overlays",1,3546,"scatterplot-83;","scatterplot-35;scatterplot-25;scatterplot-4;scatterplot-83;scatterplot-75;scatterplot-33;scatterplot-60;scatterplot-37;scatterplot-39;"
"373",55,6,2,"overlays",2,8038,"scatterplot-60;","scatterplot-35;scatterplot-25;scatterplot-4;scatterplot-83;scatterplot-75;scatterplot-33;scatterplot-60;scatterplot-37;scatterplot-39;"
"374",55,6,2,"overlays",3,10882,"scatterplot-37;","scatterplot-35;scatterplot-25;scatterplot-4;scatterplot-83;scatterplot-75;scatterplot-33;scatterplot-60;scatterplot-37;scatterplot-39;"
"375",55,6,2,"shadowMarkers",1,25974,"scatterplot-83;","scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;"
"376",55,6,2,"shadowMarkers",2,30568,"scatterplot-83;","scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;"
"377",55,6,2,"shadowMarkers",3,44050,"scatterplot-83;","scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;"
"378",55,6,2,"shadowMarkers",4,45645,"scatterplot-83;","scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;"
"379",55,6,2,"shadowMarkers",5,49306,"scatterplot-83;","scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;"
"380",55,6,2,"shadowMarkers",6,54918,"scatterplot-12;","scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;"
"381",55,6,2,"shadowMarkers",7,60365,"scatterplot-89;","scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;"
"382",55,6,2,"shadowMarkers",8,66445,"scatterplot-88;","scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;"
"383",55,6,2,"shadowMarkers",9,71080,"scatterplot-88;","scatterplot-83;scatterplot-89;scatterplot-12;scatterplot-88;scatterplot-30;scatterplot-64;scatterplot-16;scatterplot-41;scatterplot-19;"
"384",55,6,2,"smallMultiples",1,2925,"scatterplot-89;","scatterplot-22;scatterplot-64;scatterplot-20;scatterplot-12;scatterplot-89;scatterplot-58;scatterplot-61;scatterplot-75;scatterplot-66;"
"385",55,6,2,"smallMultiples",2,6322,"scatterplot-64;","scatterplot-22;scatterplot-64;scatterplot-20;scatterplot-12;scatterplot-89;scatterplot-58;scatterplot-61;scatterplot-75;scatterplot-66;"
"386",55,6,2,"smallMultiples",3,9327,"scatterplot-20;","scatterplot-22;scatterplot-64;scatterplot-20;scatterplot-12;scatterplot-89;scatterplot-58;scatterplot-61;scatterplot-75;scatterplot-66;"
"387",55,6,2,"smallMultiples",4,11971,"scatterplot-66;","scatterplot-22;scatterplot-64;scatterplot-20;scatterplot-12;scatterplot-89;scatterplot-58;scatterplot-61;scatterplot-75;scatterplot-66;"
"388",56,3,1,"overlays",1,31416,"scatterplot-57;","scatterplot-89;scatterplot-4;scatterplot-79;scatterplot-60;scatterplot-34;scatterplot-44;scatterplot-88;scatterplot-57;scatterplot-75;"
"389",56,3,1,"overlays",2,45120,"scatterplot-34;","scatterplot-89;scatterplot-4;scatterplot-79;scatterplot-60;scatterplot-34;scatterplot-44;scatterplot-88;scatterplot-57;scatterplot-75;"
"390",56,3,1,"shadowMarkers",1,24706,"scatterplot-99;","scatterplot-61;scatterplot-82;scatterplot-24;scatterplot-39;scatterplot-69;scatterplot-99;scatterplot-35;scatterplot-12;scatterplot-30;"
"391",56,3,1,"smallMultiples",1,30213,"scatterplot-65;","scatterplot-92;scatterplot-12;scatterplot-6;scatterplot-5;scatterplot-25;scatterplot-19;scatterplot-30;scatterplot-42;scatterplot-65;"
"392",56,3,1,"smallMultiples",2,33654,"scatterplot-25;","scatterplot-92;scatterplot-12;scatterplot-6;scatterplot-5;scatterplot-25;scatterplot-19;scatterplot-30;scatterplot-42;scatterplot-65;"
"393",56,3,1,"smallMultiples",3,40053,"scatterplot-5;","scatterplot-92;scatterplot-12;scatterplot-6;scatterplot-5;scatterplot-25;scatterplot-19;scatterplot-30;scatterplot-42;scatterplot-65;"
"394",56,3,2,"overlays",1,20336,"scatterplot-55;","scatterplot-65;scatterplot-94;scatterplot-12;scatterplot-64;scatterplot-41;scatterplot-40;scatterplot-55;scatterplot-56;scatterplot-72;"
"395",56,3,2,"shadowMarkers",1,11528,"scatterplot-97;","scatterplot-32;scatterplot-17;scatterplot-40;scatterplot-4;scatterplot-21;scatterplot-69;scatterplot-77;scatterplot-57;scatterplot-97;"
"396",56,3,2,"smallMultiples",1,25146,"scatterplot-8;","scatterplot-29;scatterplot-58;scatterplot-47;scatterplot-64;scatterplot-44;scatterplot-21;scatterplot-4;scatterplot-8;scatterplot-56;"
"397",58,1,1,"overlays",1,6995,"scatterplot-79;","scatterplot-23;scatterplot-4;scatterplot-90;scatterplot-96;scatterplot-72;scatterplot-12;scatterplot-79;scatterplot-88;scatterplot-19;"
"398",58,1,1,"overlays",2,10095,"scatterplot-23;","scatterplot-23;scatterplot-4;scatterplot-90;scatterplot-96;scatterplot-72;scatterplot-12;scatterplot-79;scatterplot-88;scatterplot-19;"
"399",58,1,1,"overlays",3,12895,"scatterplot-19;","scatterplot-23;scatterplot-4;scatterplot-90;scatterplot-96;scatterplot-72;scatterplot-12;scatterplot-79;scatterplot-88;scatterplot-19;"
"400",58,1,1,"overlays",4,15443,"scatterplot-90;","scatterplot-23;scatterplot-4;scatterplot-90;scatterplot-96;scatterplot-72;scatterplot-12;scatterplot-79;scatterplot-88;scatterplot-19;"
"401",58,1,1,"overlays",5,18239,"scatterplot-96;","scatterplot-23;scatterplot-4;scatterplot-90;scatterplot-96;scatterplot-72;scatterplot-12;scatterplot-79;scatterplot-88;scatterplot-19;"
"402",58,1,1,"shadowMarkers",1,21361,"scatterplot-58;","scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;"
"403",58,1,1,"shadowMarkers",2,46204,"scatterplot-26;","scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;"
"404",58,1,1,"shadowMarkers",3,48996,"scatterplot-27;","scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;"
"405",58,1,1,"shadowMarkers",4,51280,"scatterplot-10;","scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;"
"406",58,1,1,"shadowMarkers",5,53724,"scatterplot-29;","scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;"
"407",58,1,1,"shadowMarkers",6,55952,"scatterplot-34;","scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;"
"408",58,1,1,"smallMultiples",1,6205,"scatterplot-56;","scatterplot-56;scatterplot-33;scatterplot-41;scatterplot-48;scatterplot-71;scatterplot-17;scatterplot-77;scatterplot-39;scatterplot-40;"
"409",58,1,1,"smallMultiples",2,11753,"scatterplot-40;","scatterplot-56;scatterplot-33;scatterplot-41;scatterplot-48;scatterplot-71;scatterplot-17;scatterplot-77;scatterplot-39;scatterplot-40;"
"410",58,1,1,"smallMultiples",3,15613,"scatterplot-71;","scatterplot-56;scatterplot-33;scatterplot-41;scatterplot-48;scatterplot-71;scatterplot-17;scatterplot-77;scatterplot-39;scatterplot-40;"
"411",58,1,2,"overlays",1,5891,"scatterplot-20;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"412",58,1,2,"overlays",2,9395,"scatterplot-24;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"413",58,1,2,"overlays",3,15036,"scatterplot-82;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"414",58,1,2,"overlays",4,18295,"scatterplot-30;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"415",58,1,2,"overlays",5,20740,"scatterplot-64;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"416",58,1,2,"overlays",6,22804,"scatterplot-81;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"417",58,1,2,"overlays",7,24984,"scatterplot-73;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"418",58,1,2,"shadowMarkers",1,25433,"scatterplot-97;","scatterplot-81;scatterplot-23;scatterplot-57;scatterplot-87;scatterplot-89;scatterplot-64;scatterplot-58;scatterplot-22;scatterplot-97;"
"419",58,1,2,"smallMultiples",1,6529,"scatterplot-82;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"420",58,1,2,"smallMultiples",2,12372,"scatterplot-79;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"421",58,1,2,"smallMultiples",3,15044,"scatterplot-72;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"422",58,1,2,"smallMultiples",4,18600,"scatterplot-87;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"423",58,1,2,"smallMultiples",5,21748,"scatterplot-1;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"424",58,1,2,"smallMultiples",6,24752,"scatterplot-88;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"425",58,1,2,"smallMultiples",7,27176,"scatterplot-47;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"426",58,1,2,"smallMultiples",8,30928,"scatterplot-85;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"427",58,1,2,"smallMultiples",9,33268,"scatterplot-50;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
