pID,condition,interaction,trial,attempt,selectedVideos,videos,correctVideos,difference1
41,5,shadowMarkers,1,4,scatterplot-2;,"['scatterplot-44', 'scatterplot-32', 'scatterplot-61', 'scatterplot-25', 'scatterplot-2', 'scatterplot-79', 'scatterplot-20', 'scatterplot-41', 'scatterplot-35']",scatterplot-2,0
41,5,shadowMarkers,2,1,scatterplot-88;,"['scatterplot-81', 'scatterplot-90', 'scatterplot-26', 'scatterplot-33', 'scatterplot-88', 'scatterplot-69', 'scatterplot-97', 'scatterplot-19', 'scatterplot-24']",scatterplot-97,9.443160000000006
41,5,shadowMarkers,2,2,scatterplot-69;,"['scatterplot-81', 'scatterplot-90', 'scatterplot-26', 'scatterplot-33', 'scatterplot-88', 'scatterplot-69', 'scatterplot-97', 'scatterplot-19', 'scatterplot-24']",scatterplot-97,12.036650000000009
41,5,shadowMarkers,2,3,scatterplot-97;,"['scatterplot-81', 'scatterplot-90', 'scatterplot-26', 'scatterplot-33', 'scatterplot-88', 'scatterplot-69', 'scatterplot-97', 'scatterplot-19', 'scatterplot-24']",scatterplot-97,0
41,5,smallMultiples,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
41,5,smallMultiples,1,1,scatterplot-94;,"['scatterplot-38', 'scatterplot-57', 'scatterplot-94', 'scatterplot-5', 'scatterplot-64', 'scatterplot-81', 'scatterplot-41', 'scatterplot-40', 'scatterplot-85']",scatterplot-5,10.593250000000012
41,5,smallMultiples,1,2,scatterplot-57;,"['scatterplot-38', 'scatterplot-57', 'scatterplot-94', 'scatterplot-5', 'scatterplot-64', 'scatterplot-81', 'scatterplot-41', 'scatterplot-40', 'scatterplot-85']",scatterplot-5,7.41028
41,5,smallMultiples,1,3,scatterplot-38;,"['scatterplot-38', 'scatterplot-57', 'scatterplot-94', 'scatterplot-5', 'scatterplot-64', 'scatterplot-81', 'scatterplot-41', 'scatterplot-40', 'scatterplot-85']",scatterplot-5,17.11632
41,5,smallMultiples,1,4,scatterplot-81;,"['scatterplot-38', 'scatterplot-57', 'scatterplot-94', 'scatterplot-5', 'scatterplot-64', 'scatterplot-81', 'scatterplot-41', 'scatterplot-40', 'scatterplot-85']",scatterplot-5,23.27489
41,5,smallMultiples,1,5,scatterplot-64;,"['scatterplot-38', 'scatterplot-57', 'scatterplot-94', 'scatterplot-5', 'scatterplot-64', 'scatterplot-81', 'scatterplot-41', 'scatterplot-40', 'scatterplot-85']",scatterplot-5,12.440079999999995
41,5,smallMultiples,1,6,scatterplot-5;,"['scatterplot-38', 'scatterplot-57', 'scatterplot-94', 'scatterplot-5', 'scatterplot-64', 'scatterplot-81', 'scatterplot-41', 'scatterplot-40', 'scatterplot-85']",scatterplot-5,0
41,5,smallMultiples,2,1,scatterplot-92;,"['scatterplot-94', 'scatterplot-92', 'scatterplot-83', 'scatterplot-81', 'scatterplot-17', 'scatterplot-78', 'scatterplot-56', 'scatterplot-71', 'scatterplot-40']",scatterplot-71,9.577059999999989
41,5,smallMultiples,2,2,scatterplot-83;,"['scatterplot-94', 'scatterplot-92', 'scatterplot-83', 'scatterplot-81', 'scatterplot-17', 'scatterplot-78', 'scatterplot-56', 'scatterplot-71', 'scatterplot-40']",scatterplot-71,12.18083999999999
41,5,smallMultiples,2,3,scatterplot-94;,"['scatterplot-94', 'scatterplot-92', 'scatterplot-83', 'scatterplot-81', 'scatterplot-17', 'scatterplot-78', 'scatterplot-56', 'scatterplot-71', 'scatterplot-40']",scatterplot-71,7.643640000000005
41,5,smallMultiples,2,4,scatterplot-78;,"['scatterplot-94', 'scatterplot-92', 'scatterplot-83', 'scatterplot-81', 'scatterplot-17', 'scatterplot-78', 'scatterplot-56', 'scatterplot-71', 'scatterplot-40']",scatterplot-71,8.782219999999995
41,5,smallMultiples,2,5,scatterplot-17;,"['scatterplot-94', 'scatterplot-92', 'scatterplot-83', 'scatterplot-81', 'scatterplot-17', 'scatterplot-78', 'scatterplot-56', 'scatterplot-71', 'scatterplot-40']",scatterplot-71,7.956779999999981
41,5,smallMultiples,2,6,scatterplot-81;,"['scatterplot-94', 'scatterplot-92', 'scatterplot-83', 'scatterplot-81', 'scatterplot-17', 'scatterplot-78', 'scatterplot-56', 'scatterplot-71', 'scatterplot-40']",scatterplot-71,20.325279999999992
41,5,smallMultiples,2,7,scatterplot-40;,"['scatterplot-94', 'scatterplot-92', 'scatterplot-83', 'scatterplot-81', 'scatterplot-17', 'scatterplot-78', 'scatterplot-56', 'scatterplot-71', 'scatterplot-40']",scatterplot-71,17.11986999999999
41,5,smallMultiples,2,8,scatterplot-71;,"['scatterplot-94', 'scatterplot-92', 'scatterplot-83', 'scatterplot-81', 'scatterplot-17', 'scatterplot-78', 'scatterplot-56', 'scatterplot-71', 'scatterplot-40']",scatterplot-71,0
46,2,overlays,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
46,2,overlays,1,1,scatterplot-98;,"['scatterplot-81', 'scatterplot-47', 'scatterplot-64', 'scatterplot-33', 'scatterplot-25', 'scatterplot-98', 'scatterplot-60', 'scatterplot-82', 'scatterplot-90']",scatterplot-98,0
46,2,overlays,2,1,scatterplot-5;,"['scatterplot-92', 'scatterplot-85', 'scatterplot-28', 'scatterplot-36', 'scatterplot-17', 'scatterplot-38', 'scatterplot-56', 'scatterplot-22', 'scatterplot-5']",scatterplot-5,0
46,2,shadowMarkers,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0
46,2,shadowMarkers,1,1,scatterplot-91;,"['scatterplot-94', 'scatterplot-69', 'scatterplot-17', 'scatterplot-91', 'scatterplot-75', 'scatterplot-12', 'scatterplot-79', 'scatterplot-48', 'scatterplot-65']",scatterplot-91,0
46,2,shadowMarkers,2,1,scatterplot-5;,"['scatterplot-39', 'scatterplot-85', 'scatterplot-82', 'scatterplot-44', 'scatterplot-33', 'scatterplot-94', 'scatterplot-90', 'scatterplot-5', 'scatterplot-22']",scatterplot-5,0
46,2,smallMultiples,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
46,2,smallMultiples,1,1,scatterplot-11;,"['scatterplot-61', 'scatterplot-24', 'scatterplot-87', 'scatterplot-17', 'scatterplot-11', 'scatterplot-85', 'scatterplot-78', 'scatterplot-6', 'scatterplot-81']",scatterplot-11,0
46,2,smallMultiples,2,1,scatterplot-34;,"['scatterplot-95', 'scatterplot-19', 'scatterplot-17', 'scatterplot-82', 'scatterplot-64', 'scatterplot-57', 'scatterplot-34', 'scatterplot-87', 'scatterplot-79']",scatterplot-34,0
47,4,overlays,0,1,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.715360000000004
47,4,overlays,0,2,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
47,4,overlays,1,1,scatterplot-1;,"['scatterplot-64', 'scatterplot-39', 'scatterplot-57', 'scatterplot-48', 'scatterplot-73', 'scatterplot-1', 'scatterplot-72', 'scatterplot-29', 'scatterplot-24']",scatterplot-73,33.32910000000001
47,4,overlays,1,2,scatterplot-64;,"['scatterplot-64', 'scatterplot-39', 'scatterplot-57', 'scatterplot-48', 'scatterplot-73', 'scatterplot-1', 'scatterplot-72', 'scatterplot-29', 'scatterplot-24']",scatterplot-73,10.595200000000006
47,4,overlays,1,3,scatterplot-73;,"['scatterplot-64', 'scatterplot-39', 'scatterplot-57', 'scatterplot-48', 'scatterplot-73', 'scatterplot-1', 'scatterplot-72', 'scatterplot-29', 'scatterplot-24']",scatterplot-73,0
47,4,overlays,2,1,scatterplot-59;,"['scatterplot-40', 'scatterplot-69', 'scatterplot-4', 'scatterplot-17', 'scatterplot-20', 'scatterplot-88', 'scatterplot-59', 'scatterplot-21', 'scatterplot-33']",scatterplot-59,0
47,4,shadowMarkers,0,1,scatterplot-9;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,4.205770000000001
47,4,shadowMarkers,0,2,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0.05371
47,4,shadowMarkers,0,3,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0
47,4,shadowMarkers,1,1,scatterplot-22;,"['scatterplot-22', 'scatterplot-90', 'scatterplot-20', 'scatterplot-66', 'scatterplot-27', 'scatterplot-1', 'scatterplot-4', 'scatterplot-81', 'scatterplot-89']",scatterplot-66,5.35461
47,4,shadowMarkers,1,2,scatterplot-66;,"['scatterplot-22', 'scatterplot-90', 'scatterplot-20', 'scatterplot-66', 'scatterplot-27', 'scatterplot-1', 'scatterplot-4', 'scatterplot-81', 'scatterplot-89']",scatterplot-66,0
47,4,shadowMarkers,2,1,scatterplot-2;,"['scatterplot-4', 'scatterplot-48', 'scatterplot-39', 'scatterplot-87', 'scatterplot-69', 'scatterplot-21', 'scatterplot-58', 'scatterplot-2', 'scatterplot-25']",scatterplot-2,0
47,4,smallMultiples,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
47,4,smallMultiples,1,1,scatterplot-82;,"['scatterplot-75', 'scatterplot-40', 'scatterplot-88', 'scatterplot-58', 'scatterplot-4', 'scatterplot-84', 'scatterplot-82', 'scatterplot-47', 'scatterplot-30']",scatterplot-84,14.361850000000004
47,4,smallMultiples,1,2,scatterplot-4;,"['scatterplot-75', 'scatterplot-40', 'scatterplot-88', 'scatterplot-58', 'scatterplot-4', 'scatterplot-84', 'scatterplot-82', 'scatterplot-47', 'scatterplot-30']",scatterplot-84,32.76853
47,4,smallMultiples,1,3,scatterplot-88;,"['scatterplot-75', 'scatterplot-40', 'scatterplot-88', 'scatterplot-58', 'scatterplot-4', 'scatterplot-84', 'scatterplot-82', 'scatterplot-47', 'scatterplot-30']",scatterplot-84,8.47156
47,4,smallMultiples,1,4,scatterplot-75;,"['scatterplot-75', 'scatterplot-40', 'scatterplot-88', 'scatterplot-58', 'scatterplot-4', 'scatterplot-84', 'scatterplot-82', 'scatterplot-47', 'scatterplot-30']",scatterplot-84,10.954039999999992
47,4,smallMultiples,1,5,scatterplot-30;,"['scatterplot-75', 'scatterplot-40', 'scatterplot-88', 'scatterplot-58', 'scatterplot-4', 'scatterplot-84', 'scatterplot-82', 'scatterplot-47', 'scatterplot-30']",scatterplot-84,12.761420000000015
47,4,smallMultiples,1,6,scatterplot-84;,"['scatterplot-75', 'scatterplot-40', 'scatterplot-88', 'scatterplot-58', 'scatterplot-4', 'scatterplot-84', 'scatterplot-82', 'scatterplot-47', 'scatterplot-30']",scatterplot-84,0
47,4,smallMultiples,2,1,scatterplot-34;,"['scatterplot-30', 'scatterplot-39', 'scatterplot-81', 'scatterplot-44', 'scatterplot-83', 'scatterplot-68', 'scatterplot-19', 'scatterplot-72', 'scatterplot-34']",scatterplot-34,0
48,5,overlays,0,1,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0.05371
48,5,overlays,0,2,scatterplot-7;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,3.502839999999992
48,5,overlays,0,3,scatterplot-8;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,2.102710000000002
48,5,overlays,0,4,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
48,5,overlays,1,1,scatterplot-31;,"['scatterplot-30', 'scatterplot-61', 'scatterplot-33', 'scatterplot-87', 'scatterplot-64', 'scatterplot-31', 'scatterplot-25', 'scatterplot-32', 'scatterplot-19']",scatterplot-31,0
48,5,overlays,2,1,scatterplot-76;,"['scatterplot-72', 'scatterplot-38', 'scatterplot-61', 'scatterplot-25', 'scatterplot-95', 'scatterplot-83', 'scatterplot-35', 'scatterplot-77', 'scatterplot-76']",scatterplot-76,0
48,5,shadowMarkers,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0
48,5,shadowMarkers,1,1,scatterplot-89;,"['scatterplot-81', 'scatterplot-83', 'scatterplot-47', 'scatterplot-40', 'scatterplot-54', 'scatterplot-58', 'scatterplot-4', 'scatterplot-12', 'scatterplot-89']",scatterplot-54,5.710560000000015
48,5,shadowMarkers,1,2,scatterplot-54;,"['scatterplot-81', 'scatterplot-83', 'scatterplot-47', 'scatterplot-40', 'scatterplot-54', 'scatterplot-58', 'scatterplot-4', 'scatterplot-12', 'scatterplot-89']",scatterplot-54,0
48,5,shadowMarkers,2,1,scatterplot-3;,"['scatterplot-79', 'scatterplot-82', 'scatterplot-20', 'scatterplot-61', 'scatterplot-78', 'scatterplot-12', 'scatterplot-3', 'scatterplot-85', 'scatterplot-60']",scatterplot-3,0
48,5,smallMultiples,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
48,5,smallMultiples,1,1,scatterplot-60;,"['scatterplot-23', 'scatterplot-88', 'scatterplot-77', 'scatterplot-2', 'scatterplot-6', 'scatterplot-44', 'scatterplot-69', 'scatterplot-12', 'scatterplot-60']",scatterplot-2,10.234620000000007
48,5,smallMultiples,1,2,scatterplot-44;,"['scatterplot-23', 'scatterplot-88', 'scatterplot-77', 'scatterplot-2', 'scatterplot-6', 'scatterplot-44', 'scatterplot-69', 'scatterplot-12', 'scatterplot-60']",scatterplot-2,8.428500000000014
48,5,smallMultiples,1,3,scatterplot-2;,"['scatterplot-23', 'scatterplot-88', 'scatterplot-77', 'scatterplot-2', 'scatterplot-6', 'scatterplot-44', 'scatterplot-69', 'scatterplot-12', 'scatterplot-60']",scatterplot-2,0
48,5,smallMultiples,2,1,scatterplot-44;,"['scatterplot-44', 'scatterplot-81', 'scatterplot-60', 'scatterplot-88', 'scatterplot-23', 'scatterplot-30', 'scatterplot-24', 'scatterplot-16', 'scatterplot-22']",scatterplot-16,8.359499999999997
48,5,smallMultiples,2,2,scatterplot-24;,"['scatterplot-44', 'scatterplot-81', 'scatterplot-60', 'scatterplot-88', 'scatterplot-23', 'scatterplot-30', 'scatterplot-24', 'scatterplot-16', 'scatterplot-22']",scatterplot-16,9.28328
48,5,smallMultiples,2,3,scatterplot-22;,"['scatterplot-44', 'scatterplot-81', 'scatterplot-60', 'scatterplot-88', 'scatterplot-23', 'scatterplot-30', 'scatterplot-24', 'scatterplot-16', 'scatterplot-22']",scatterplot-16,5.382719999999978
48,5,smallMultiples,2,4,scatterplot-60;,"['scatterplot-44', 'scatterplot-81', 'scatterplot-60', 'scatterplot-88', 'scatterplot-23', 'scatterplot-30', 'scatterplot-24', 'scatterplot-16', 'scatterplot-22']",scatterplot-16,10.16561999999999
48,5,smallMultiples,2,5,scatterplot-23;,"['scatterplot-44', 'scatterplot-81', 'scatterplot-60', 'scatterplot-88', 'scatterplot-23', 'scatterplot-30', 'scatterplot-24', 'scatterplot-16', 'scatterplot-22']",scatterplot-16,14.701979999999992
48,5,smallMultiples,2,6,scatterplot-16;,"['scatterplot-44', 'scatterplot-81', 'scatterplot-60', 'scatterplot-88', 'scatterplot-23', 'scatterplot-30', 'scatterplot-24', 'scatterplot-16', 'scatterplot-22']",scatterplot-16,0
5,3,overlays,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
5,3,overlays,1,1,scatterplot-54;,"['scatterplot-68', 'scatterplot-10', 'scatterplot-32', 'scatterplot-21', 'scatterplot-16', 'scatterplot-90', 'scatterplot-64', 'scatterplot-25', 'scatterplot-54']",scatterplot-16,5.850049999999982
5,3,overlays,1,2,scatterplot-25;,"['scatterplot-68', 'scatterplot-10', 'scatterplot-32', 'scatterplot-21', 'scatterplot-16', 'scatterplot-90', 'scatterplot-64', 'scatterplot-25', 'scatterplot-54']",scatterplot-16,18.368149999999986
5,3,overlays,1,3,scatterplot-32;,"['scatterplot-68', 'scatterplot-10', 'scatterplot-32', 'scatterplot-21', 'scatterplot-16', 'scatterplot-90', 'scatterplot-64', 'scatterplot-25', 'scatterplot-54']",scatterplot-16,6.336099999999988
5,3,overlays,1,4,scatterplot-90;,"['scatterplot-68', 'scatterplot-10', 'scatterplot-32', 'scatterplot-21', 'scatterplot-16', 'scatterplot-90', 'scatterplot-64', 'scatterplot-25', 'scatterplot-54']",scatterplot-16,8.998829999999998
5,3,overlays,1,5,scatterplot-25;,"['scatterplot-68', 'scatterplot-10', 'scatterplot-32', 'scatterplot-21', 'scatterplot-16', 'scatterplot-90', 'scatterplot-64', 'scatterplot-25', 'scatterplot-54']",scatterplot-16,18.368149999999986
5,3,overlays,1,6,scatterplot-16;,"['scatterplot-68', 'scatterplot-10', 'scatterplot-32', 'scatterplot-21', 'scatterplot-16', 'scatterplot-90', 'scatterplot-64', 'scatterplot-25', 'scatterplot-54']",scatterplot-16,0
5,3,overlays,2,1,scatterplot-83;,"['scatterplot-26', 'scatterplot-77', 'scatterplot-25', 'scatterplot-6', 'scatterplot-87', 'scatterplot-17', 'scatterplot-43', 'scatterplot-78', 'scatterplot-83']",scatterplot-43,11.974400000000003
5,3,overlays,2,2,scatterplot-87;,"['scatterplot-26', 'scatterplot-77', 'scatterplot-25', 'scatterplot-6', 'scatterplot-87', 'scatterplot-17', 'scatterplot-43', 'scatterplot-78', 'scatterplot-83']",scatterplot-43,8.893500000000017
5,3,overlays,2,3,scatterplot-43;,"['scatterplot-26', 'scatterplot-77', 'scatterplot-25', 'scatterplot-6', 'scatterplot-87', 'scatterplot-17', 'scatterplot-43', 'scatterplot-78', 'scatterplot-83']",scatterplot-43,0
5,3,shadowMarkers,0,1,scatterplot-8;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,2.102710000000002
5,3,shadowMarkers,0,2,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,3.715360000000004
5,3,shadowMarkers,0,3,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0
5,3,shadowMarkers,1,1,scatterplot-29;,"['scatterplot-41', 'scatterplot-77', 'scatterplot-94', 'scatterplot-40', 'scatterplot-29', 'scatterplot-76', 'scatterplot-26', 'scatterplot-23', 'scatterplot-95']",scatterplot-76,8.544360000000012
5,3,shadowMarkers,1,2,scatterplot-76;,"['scatterplot-41', 'scatterplot-77', 'scatterplot-94', 'scatterplot-40', 'scatterplot-29', 'scatterplot-76', 'scatterplot-26', 'scatterplot-23', 'scatterplot-95']",scatterplot-76,0
5,3,shadowMarkers,2,1,scatterplot-51;,"['scatterplot-95', 'scatterplot-89', 'scatterplot-38', 'scatterplot-56', 'scatterplot-83', 'scatterplot-6', 'scatterplot-10', 'scatterplot-24', 'scatterplot-51']",scatterplot-51,0
5,3,smallMultiples,0,1,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-5', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,0
5,3,smallMultiples,1,1,scatterplot-6;,"['scatterplot-87', 'scatterplot-29', 'scatterplot-79', 'scatterplot-59', 'scatterplot-58', 'scatterplot-6', 'scatterplot-89', 'scatterplot-75', 'scatterplot-20']",scatterplot-59,29.36985999999999
5,3,smallMultiples,1,2,scatterplot-87;,"['scatterplot-87', 'scatterplot-29', 'scatterplot-79', 'scatterplot-59', 'scatterplot-58', 'scatterplot-6', 'scatterplot-89', 'scatterplot-75', 'scatterplot-20']",scatterplot-59,10.291809999999998
5,3,smallMultiples,1,3,scatterplot-59;,"['scatterplot-87', 'scatterplot-29', 'scatterplot-79', 'scatterplot-59', 'scatterplot-58', 'scatterplot-6', 'scatterplot-89', 'scatterplot-75', 'scatterplot-20']",scatterplot-59,0
5,3,smallMultiples,2,1,scatterplot-29;,"['scatterplot-58', 'scatterplot-1', 'scatterplot-29', 'scatterplot-61', 'scatterplot-10', 'scatterplot-44', 'scatterplot-33', 'scatterplot-11', 'scatterplot-68']",scatterplot-11,9.241740000000021
5,3,smallMultiples,2,2,scatterplot-33;,"['scatterplot-58', 'scatterplot-1', 'scatterplot-29', 'scatterplot-61', 'scatterplot-10', 'scatterplot-44', 'scatterplot-33', 'scatterplot-11', 'scatterplot-68']",scatterplot-11,17.767070000000018
5,3,smallMultiples,2,3,scatterplot-68;,"['scatterplot-58', 'scatterplot-1', 'scatterplot-29', 'scatterplot-61', 'scatterplot-10', 'scatterplot-44', 'scatterplot-33', 'scatterplot-11', 'scatterplot-68']",scatterplot-11,23.3724
5,3,smallMultiples,2,4,scatterplot-58;,"['scatterplot-58', 'scatterplot-1', 'scatterplot-29', 'scatterplot-61', 'scatterplot-10', 'scatterplot-44', 'scatterplot-33', 'scatterplot-11', 'scatterplot-68']",scatterplot-11,34.78567000000001
5,3,smallMultiples,2,5,scatterplot-11;,"['scatterplot-58', 'scatterplot-1', 'scatterplot-29', 'scatterplot-61', 'scatterplot-10', 'scatterplot-44', 'scatterplot-33', 'scatterplot-11', 'scatterplot-68']",scatterplot-11,0
52,3,overlays,0,1,scatterplot-8;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-5', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-9']",scatterplot-5,2.102710000000002
52,3,overlays,1,1,scatterplot-97;,"['scatterplot-6', 'scatterplot-28', 'scatterplot-48', 'scatterplot-19', 'scatterplot-97', 'scatterplot-81', 'scatterplot-29', 'scatterplot-27', 'scatterplot-38']",scatterplot-97,0
52,3,overlays,2,1,scatterplot-32;,"['scatterplot-60', 'scatterplot-77', 'scatterplot-90', 'scatterplot-4', 'scatterplot-32', 'scatterplot-40', 'scatterplot-5', 'scatterplot-26', 'scatterplot-20']",scatterplot-5,6.45881
52,3,overlays,2,2,scatterplot-90;,"['scatterplot-60', 'scatterplot-77', 'scatterplot-90', 'scatterplot-4', 'scatterplot-32', 'scatterplot-40', 'scatterplot-5', 'scatterplot-26', 'scatterplot-20']",scatterplot-5,9.12154
52,3,overlays,2,3,scatterplot-5;,"['scatterplot-60', 'scatterplot-77', 'scatterplot-90', 'scatterplot-4', 'scatterplot-32', 'scatterplot-40', 'scatterplot-5', 'scatterplot-26', 'scatterplot-20']",scatterplot-5,0
52,3,shadowMarkers,0,1,scatterplot-2;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0.05371
52,3,shadowMarkers,0,2,scatterplot-7;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,3.502839999999992
52,3,shadowMarkers,0,3,scatterplot-9;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,4.205770000000001
52,3,shadowMarkers,0,4,scatterplot-8;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,2.102710000000002
52,3,shadowMarkers,0,5,scatterplot-4;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,34.084599999999995
52,3,shadowMarkers,0,6,scatterplot-0;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,3.715360000000004
52,3,shadowMarkers,0,7,scatterplot-6;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,31.1276
52,3,shadowMarkers,0,8,scatterplot-1;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,35.17398
52,3,shadowMarkers,0,9,scatterplot-5;,"['scatterplot-0', 'scatterplot-1', 'scatterplot-2', 'scatterplot-4', 'scatterplot-6', 'scatterplot-7', 'scatterplot-8', 'scatterplot-5', 'scatterplot-9']",scatterplot-5,0
52,3,shadowMarkers,1,1,scatterplot-63;,"['scatterplot-41', 'scatterplot-78', 'scatterplot-90', 'scatterplot-88', 'scatterplot-60', 'scatterplot-63', 'scatterplot-1', 'scatterplot-58', 'scatterplot-61']",scatterplot-63,0
52,3,shadowMarkers,2,1,scatterplot-66;,"['scatterplot-89', 'scatterplot-10', 'scatterplot-57', 'scatterplot-79', 'scatterplot-40', 'scatterplot-68', 'scatterplot-77', 'scatterplot-56', 'scatterplot-66']",scatterplot-66,0
