"","pID","condition","interaction","trial","attempt","selectedVideos","videos"
"309",5,3,"smallMultiples",2,4,"scatterplot-58;","scatterplot-58;scatterplot-1;scatterplot-29;scatterplot-61;scatterplot-10;scatterplot-44;scatterplot-33;scatterplot-11;scatterplot-68;"
"310",5,3,"smallMultiples",2,5,"scatterplot-11;","scatterplot-58;scatterplot-1;scatterplot-29;scatterplot-61;scatterplot-10;scatterplot-44;scatterplot-33;scatterplot-11;scatterplot-68;"
"311",52,3,"overlays",0,1,"scatterplot-8;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"312",52,3,"overlays",1,1,"scatterplot-97;","scatterplot-6;scatterplot-28;scatterplot-48;scatterplot-19;scatterplot-97;scatterplot-81;scatterplot-29;scatterplot-27;scatterplot-38;"
"313",52,3,"overlays",2,1,"scatterplot-32;","scatterplot-60;scatterplot-77;scatterplot-90;scatterplot-4;scatterplot-32;scatterplot-40;scatterplot-5;scatterplot-26;scatterplot-20;"
"314",52,3,"overlays",2,2,"scatterplot-90;","scatterplot-60;scatterplot-77;scatterplot-90;scatterplot-4;scatterplot-32;scatterplot-40;scatterplot-5;scatterplot-26;scatterplot-20;"
"315",52,3,"overlays",2,3,"scatterplot-5;","scatterplot-60;scatterplot-77;scatterplot-90;scatterplot-4;scatterplot-32;scatterplot-40;scatterplot-5;scatterplot-26;scatterplot-20;"
"316",52,3,"shadowMarkers",0,1,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"317",52,3,"shadowMarkers",0,2,"scatterplot-7;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"318",52,3,"shadowMarkers",0,3,"scatterplot-9;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"319",52,3,"shadowMarkers",0,4,"scatterplot-8;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"320",52,3,"shadowMarkers",0,5,"scatterplot-4;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"321",52,3,"shadowMarkers",0,6,"scatterplot-0;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"322",52,3,"shadowMarkers",0,7,"scatterplot-6;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"323",52,3,"shadowMarkers",0,8,"scatterplot-1;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"324",52,3,"shadowMarkers",0,9,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"325",52,3,"shadowMarkers",1,1,"scatterplot-63;","scatterplot-41;scatterplot-78;scatterplot-90;scatterplot-88;scatterplot-60;scatterplot-63;scatterplot-1;scatterplot-58;scatterplot-61;"
"326",52,3,"shadowMarkers",2,1,"scatterplot-66;","scatterplot-89;scatterplot-10;scatterplot-57;scatterplot-79;scatterplot-40;scatterplot-68;scatterplot-77;scatterplot-56;scatterplot-66;"
"327",52,3,"smallMultiples",0,1,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"328",52,3,"smallMultiples",0,2,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"329",52,3,"smallMultiples",1,1,"scatterplot-85;","scatterplot-79;scatterplot-90;scatterplot-85;scatterplot-45;scatterplot-33;scatterplot-4;scatterplot-78;scatterplot-56;scatterplot-68;"
"330",52,3,"smallMultiples",1,2,"scatterplot-90;","scatterplot-79;scatterplot-90;scatterplot-85;scatterplot-45;scatterplot-33;scatterplot-4;scatterplot-78;scatterplot-56;scatterplot-68;"
"331",52,3,"smallMultiples",1,3,"scatterplot-79;","scatterplot-79;scatterplot-90;scatterplot-85;scatterplot-45;scatterplot-33;scatterplot-4;scatterplot-78;scatterplot-56;scatterplot-68;"
"332",52,3,"smallMultiples",1,4,"scatterplot-45;","scatterplot-79;scatterplot-90;scatterplot-85;scatterplot-45;scatterplot-33;scatterplot-4;scatterplot-78;scatterplot-56;scatterplot-68;"
"333",52,3,"smallMultiples",2,1,"scatterplot-20;","scatterplot-35;scatterplot-79;scatterplot-20;scatterplot-78;scatterplot-17;scatterplot-64;scatterplot-10;scatterplot-22;scatterplot-61;"
"334",52,3,"smallMultiples",2,2,"scatterplot-17;","scatterplot-35;scatterplot-79;scatterplot-20;scatterplot-78;scatterplot-17;scatterplot-64;scatterplot-10;scatterplot-22;scatterplot-61;"
"335",52,3,"smallMultiples",2,3,"scatterplot-17;","scatterplot-35;scatterplot-79;scatterplot-20;scatterplot-78;scatterplot-17;scatterplot-64;scatterplot-10;scatterplot-22;scatterplot-61;"
"336",52,3,"smallMultiples",2,4,"scatterplot-79;","scatterplot-35;scatterplot-79;scatterplot-20;scatterplot-78;scatterplot-17;scatterplot-64;scatterplot-10;scatterplot-22;scatterplot-61;"
"337",52,3,"smallMultiples",2,5,"scatterplot-78;","scatterplot-35;scatterplot-79;scatterplot-20;scatterplot-78;scatterplot-17;scatterplot-64;scatterplot-10;scatterplot-22;scatterplot-61;"
"338",52,3,"smallMultiples",2,6,"scatterplot-22;","scatterplot-35;scatterplot-79;scatterplot-20;scatterplot-78;scatterplot-17;scatterplot-64;scatterplot-10;scatterplot-22;scatterplot-61;"
"339",54,6,"overlays",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"340",54,6,"overlays",1,1,"scatterplot-99;","scatterplot-82;scatterplot-58;scatterplot-60;scatterplot-99;scatterplot-35;scatterplot-79;scatterplot-39;scatterplot-87;scatterplot-90;"
"341",54,6,"overlays",2,1,"scatterplot-59;","scatterplot-65;scatterplot-27;scatterplot-87;scatterplot-6;scatterplot-88;scatterplot-41;scatterplot-30;scatterplot-59;scatterplot-47;"
"342",54,6,"shadowMarkers",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"343",54,6,"shadowMarkers",1,1,"scatterplot-49;","scatterplot-10;scatterplot-95;scatterplot-61;scatterplot-17;scatterplot-49;scatterplot-26;scatterplot-64;scatterplot-39;scatterplot-48;"
"344",54,6,"shadowMarkers",2,1,"scatterplot-57;","scatterplot-25;scatterplot-61;scatterplot-48;scatterplot-17;scatterplot-57;scatterplot-12;scatterplot-97;scatterplot-10;scatterplot-92;"
"345",54,6,"shadowMarkers",2,2,"scatterplot-57;","scatterplot-25;scatterplot-61;scatterplot-48;scatterplot-17;scatterplot-57;scatterplot-12;scatterplot-97;scatterplot-10;scatterplot-92;"
"346",54,6,"shadowMarkers",2,3,"scatterplot-48;","scatterplot-25;scatterplot-61;scatterplot-48;scatterplot-17;scatterplot-57;scatterplot-12;scatterplot-97;scatterplot-10;scatterplot-92;"
"347",54,6,"shadowMarkers",2,4,"scatterplot-97;","scatterplot-25;scatterplot-61;scatterplot-48;scatterplot-17;scatterplot-57;scatterplot-12;scatterplot-97;scatterplot-10;scatterplot-92;"
"348",54,6,"smallMultiples",0,1,"scatterplot-9;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"349",54,6,"smallMultiples",0,2,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"350",54,6,"smallMultiples",0,3,"scatterplot-8;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"351",54,6,"smallMultiples",0,4,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"352",54,6,"smallMultiples",1,1,"scatterplot-24;","scatterplot-47;scatterplot-88;scatterplot-33;scatterplot-77;scatterplot-94;scatterplot-5;scatterplot-72;scatterplot-17;scatterplot-24;"
"353",54,6,"smallMultiples",1,2,"scatterplot-5;","scatterplot-47;scatterplot-88;scatterplot-33;scatterplot-77;scatterplot-94;scatterplot-5;scatterplot-72;scatterplot-17;scatterplot-24;"
"354",54,6,"smallMultiples",2,1,"scatterplot-84;","scatterplot-29;scatterplot-75;scatterplot-21;scatterplot-12;scatterplot-4;scatterplot-10;scatterplot-82;scatterplot-65;scatterplot-84;"
"355",56,3,"overlays",0,1,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"356",56,3,"overlays",0,2,"scatterplot-0;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"357",56,3,"overlays",0,3,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"358",56,3,"overlays",1,1,"scatterplot-57;","scatterplot-89;scatterplot-4;scatterplot-79;scatterplot-60;scatterplot-34;scatterplot-44;scatterplot-88;scatterplot-57;scatterplot-75;"
"359",56,3,"overlays",1,2,"scatterplot-34;","scatterplot-89;scatterplot-4;scatterplot-79;scatterplot-60;scatterplot-34;scatterplot-44;scatterplot-88;scatterplot-57;scatterplot-75;"
"360",56,3,"overlays",2,1,"scatterplot-55;","scatterplot-65;scatterplot-94;scatterplot-12;scatterplot-64;scatterplot-41;scatterplot-40;scatterplot-55;scatterplot-56;scatterplot-72;"
"361",56,3,"shadowMarkers",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"362",56,3,"shadowMarkers",1,1,"scatterplot-99;","scatterplot-61;scatterplot-82;scatterplot-24;scatterplot-39;scatterplot-69;scatterplot-99;scatterplot-35;scatterplot-12;scatterplot-30;"
"363",56,3,"shadowMarkers",2,1,"scatterplot-97;","scatterplot-32;scatterplot-17;scatterplot-40;scatterplot-4;scatterplot-21;scatterplot-69;scatterplot-77;scatterplot-57;scatterplot-97;"
"364",56,3,"smallMultiples",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"365",56,3,"smallMultiples",1,1,"scatterplot-65;","scatterplot-92;scatterplot-12;scatterplot-6;scatterplot-5;scatterplot-25;scatterplot-19;scatterplot-30;scatterplot-42;scatterplot-65;"
"366",56,3,"smallMultiples",1,2,"scatterplot-25;","scatterplot-92;scatterplot-12;scatterplot-6;scatterplot-5;scatterplot-25;scatterplot-19;scatterplot-30;scatterplot-42;scatterplot-65;"
"367",56,3,"smallMultiples",1,3,"scatterplot-5;","scatterplot-92;scatterplot-12;scatterplot-6;scatterplot-5;scatterplot-25;scatterplot-19;scatterplot-30;scatterplot-42;scatterplot-65;"
"368",56,3,"smallMultiples",2,1,"scatterplot-8;","scatterplot-29;scatterplot-58;scatterplot-47;scatterplot-64;scatterplot-44;scatterplot-21;scatterplot-4;scatterplot-8;scatterplot-56;"
"369",58,1,"overlays",0,1,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"370",58,1,"overlays",0,2,"scatterplot-4;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"371",58,1,"overlays",0,3,"scatterplot-8;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"372",58,1,"overlays",0,4,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"373",58,1,"overlays",1,1,"scatterplot-79;","scatterplot-23;scatterplot-4;scatterplot-90;scatterplot-96;scatterplot-72;scatterplot-12;scatterplot-79;scatterplot-88;scatterplot-19;"
"374",58,1,"overlays",1,2,"scatterplot-23;","scatterplot-23;scatterplot-4;scatterplot-90;scatterplot-96;scatterplot-72;scatterplot-12;scatterplot-79;scatterplot-88;scatterplot-19;"
"375",58,1,"overlays",1,3,"scatterplot-19;","scatterplot-23;scatterplot-4;scatterplot-90;scatterplot-96;scatterplot-72;scatterplot-12;scatterplot-79;scatterplot-88;scatterplot-19;"
"376",58,1,"overlays",1,4,"scatterplot-90;","scatterplot-23;scatterplot-4;scatterplot-90;scatterplot-96;scatterplot-72;scatterplot-12;scatterplot-79;scatterplot-88;scatterplot-19;"
"377",58,1,"overlays",1,5,"scatterplot-96;","scatterplot-23;scatterplot-4;scatterplot-90;scatterplot-96;scatterplot-72;scatterplot-12;scatterplot-79;scatterplot-88;scatterplot-19;"
"378",58,1,"overlays",2,1,"scatterplot-20;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"379",58,1,"overlays",2,2,"scatterplot-24;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"380",58,1,"overlays",2,3,"scatterplot-82;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"381",58,1,"overlays",2,4,"scatterplot-30;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"382",58,1,"overlays",2,5,"scatterplot-64;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"383",58,1,"overlays",2,6,"scatterplot-81;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"384",58,1,"overlays",2,7,"scatterplot-73;","scatterplot-25;scatterplot-64;scatterplot-20;scatterplot-82;scatterplot-81;scatterplot-30;scatterplot-24;scatterplot-73;scatterplot-26;"
"385",58,1,"shadowMarkers",0,1,"scatterplot-8;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"386",58,1,"shadowMarkers",0,2,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"387",58,1,"shadowMarkers",0,3,"scatterplot-1;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"388",58,1,"shadowMarkers",0,4,"scatterplot-0;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"389",58,1,"shadowMarkers",0,5,"scatterplot-4;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"390",58,1,"shadowMarkers",0,6,"scatterplot-6;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"391",58,1,"shadowMarkers",0,7,"scatterplot-7;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"392",58,1,"shadowMarkers",0,8,"scatterplot-8;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"393",58,1,"shadowMarkers",0,9,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"394",58,1,"shadowMarkers",1,1,"scatterplot-58;","scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;"
"395",58,1,"shadowMarkers",1,2,"scatterplot-26;","scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;"
"396",58,1,"shadowMarkers",1,3,"scatterplot-27;","scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;"
"397",58,1,"shadowMarkers",1,4,"scatterplot-10;","scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;"
"398",58,1,"shadowMarkers",1,5,"scatterplot-29;","scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;"
"399",58,1,"shadowMarkers",1,6,"scatterplot-34;","scatterplot-26;scatterplot-27;scatterplot-10;scatterplot-29;scatterplot-58;scatterplot-34;scatterplot-57;scatterplot-35;scatterplot-79;"
"400",58,1,"shadowMarkers",2,1,"scatterplot-97;","scatterplot-81;scatterplot-23;scatterplot-57;scatterplot-87;scatterplot-89;scatterplot-64;scatterplot-58;scatterplot-22;scatterplot-97;"
"401",58,1,"smallMultiples",0,1,"scatterplot-6;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"402",58,1,"smallMultiples",0,2,"scatterplot-0;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"403",58,1,"smallMultiples",0,3,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"404",58,1,"smallMultiples",0,4,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"405",58,1,"smallMultiples",1,1,"scatterplot-56;","scatterplot-56;scatterplot-33;scatterplot-41;scatterplot-48;scatterplot-71;scatterplot-17;scatterplot-77;scatterplot-39;scatterplot-40;"
"406",58,1,"smallMultiples",1,2,"scatterplot-40;","scatterplot-56;scatterplot-33;scatterplot-41;scatterplot-48;scatterplot-71;scatterplot-17;scatterplot-77;scatterplot-39;scatterplot-40;"
"407",58,1,"smallMultiples",1,3,"scatterplot-71;","scatterplot-56;scatterplot-33;scatterplot-41;scatterplot-48;scatterplot-71;scatterplot-17;scatterplot-77;scatterplot-39;scatterplot-40;"
"408",58,1,"smallMultiples",2,1,"scatterplot-82;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"409",58,1,"smallMultiples",2,2,"scatterplot-79;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"410",58,1,"smallMultiples",2,3,"scatterplot-72;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"411",58,1,"smallMultiples",2,4,"scatterplot-87;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"412",58,1,"smallMultiples",2,5,"scatterplot-1;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"413",58,1,"smallMultiples",2,6,"scatterplot-88;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"414",58,1,"smallMultiples",2,7,"scatterplot-47;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"415",58,1,"smallMultiples",2,8,"scatterplot-85;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"416",58,1,"smallMultiples",2,9,"scatterplot-50;","scatterplot-82;scatterplot-72;scatterplot-79;scatterplot-85;scatterplot-1;scatterplot-47;scatterplot-50;scatterplot-87;scatterplot-88;"
"417",59,6,"overlays",0,1,"scatterplot-0;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"418",59,6,"overlays",0,2,"scatterplot-4;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"419",59,6,"overlays",0,3,"scatterplot-9;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"420",59,6,"overlays",0,4,"scatterplot-0;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"421",59,6,"overlays",0,5,"scatterplot-9;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"422",59,6,"overlays",0,6,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"423",59,6,"overlays",0,7,"scatterplot-7;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"424",59,6,"overlays",0,8,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"425",59,6,"overlays",1,1,"scatterplot-29;","scatterplot-68;scatterplot-95;scatterplot-29;scatterplot-67;scatterplot-81;scatterplot-79;scatterplot-92;scatterplot-23;scatterplot-1;"
"426",59,6,"overlays",1,2,"scatterplot-67;","scatterplot-68;scatterplot-95;scatterplot-29;scatterplot-67;scatterplot-81;scatterplot-79;scatterplot-92;scatterplot-23;scatterplot-1;"
"427",59,6,"overlays",2,1,"scatterplot-56;","scatterplot-87;scatterplot-19;scatterplot-6;scatterplot-29;scatterplot-56;scatterplot-92;scatterplot-65;scatterplot-99;scatterplot-25;"
"428",59,6,"overlays",2,2,"scatterplot-99;","scatterplot-87;scatterplot-19;scatterplot-6;scatterplot-29;scatterplot-56;scatterplot-92;scatterplot-65;scatterplot-99;scatterplot-25;"
"429",59,6,"shadowMarkers",0,1,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;"
"430",59,6,"shadowMarkers",1,1,"scatterplot-90;","scatterplot-85;scatterplot-90;scatterplot-28;scatterplot-12;scatterplot-66;scatterplot-81;scatterplot-89;scatterplot-4;scatterplot-82;"
"431",59,6,"shadowMarkers",1,2,"scatterplot-66;","scatterplot-85;scatterplot-90;scatterplot-28;scatterplot-12;scatterplot-66;scatterplot-81;scatterplot-89;scatterplot-4;scatterplot-82;"
"432",59,6,"shadowMarkers",2,1,"scatterplot-38;","scatterplot-38;scatterplot-41;scatterplot-28;scatterplot-24;scatterplot-56;scatterplot-95;scatterplot-98;scatterplot-39;scatterplot-12;"
"433",59,6,"shadowMarkers",2,2,"scatterplot-98;","scatterplot-38;scatterplot-41;scatterplot-28;scatterplot-24;scatterplot-56;scatterplot-95;scatterplot-98;scatterplot-39;scatterplot-12;"
"434",59,6,"smallMultiples",0,1,"scatterplot-0;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"435",59,6,"smallMultiples",0,10,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"436",59,6,"smallMultiples",0,11,"scatterplot-5;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"437",59,6,"smallMultiples",0,2,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"438",59,6,"smallMultiples",0,3,"scatterplot-6;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"439",59,6,"smallMultiples",0,4,"scatterplot-7;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"440",59,6,"smallMultiples",0,5,"scatterplot-2;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"441",59,6,"smallMultiples",0,6,"scatterplot-9;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"442",59,6,"smallMultiples",0,7,"scatterplot-0;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"443",59,6,"smallMultiples",0,8,"scatterplot-7;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
"444",59,6,"smallMultiples",0,9,"scatterplot-8;","scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;"
